entity,t0,variant,raw_pred,pred_negativa,yhat_clipped,y_test,mase,qlike,positive_by_construction
BRL,3580,nnls_original_legacy,7.323531207216727e-05,False,7.323531207216727e-05,0.0001562160079869,0.9539952625933198,0.3755074595681251,False
BRL,3580,nnls_nonneg,6.813118126683303e-05,False,6.813118126683303e-05,0.0001562160079869,1.0126753755312012,0.4630662415207083,True
BRL,3600,nnls_original_legacy,3.697971902590431e-05,False,3.697971902590431e-05,2.6623373089885696e-05,0.1202878168658137,0.0485253612054883,False
BRL,3600,nnls_nonneg,3.777765564268349e-05,False,3.777765564268349e-05,2.6623373089885696e-05,0.1295557627438905,0.0546669146319207,True
BRL,3620,nnls_original_legacy,4.385014069678598e-05,False,4.385014069678598e-05,3.207127015608469e-05,0.1358838835027817,0.0442008264819473,False
BRL,3620,nnls_nonneg,5.083907919283485e-05,False,5.083907919283485e-05,3.207127015608469e-05,0.2165099589081975,0.0915436424043771,True
BRL,3640,nnls_original_legacy,2.6508237717752964e-05,False,2.6508237717752964e-05,2.5910564043899705e-06,0.278710498839768,1.4231351997920112,False
BRL,3640,nnls_nonneg,5.009688723524898e-05,False,5.009688723524898e-05,2.5910564043899705e-06,0.5535925674179963,2.013614110608758,True
BRL,3660,nnls_original_legacy,3.074483003305748e-05,False,3.074483003305748e-05,4.799598487120029e-05,0.2071435063322948,0.1157119961335999,False
BRL,3660,nnls_nonneg,4.4781175907494216e-05,False,4.4781175907494216e-05,4.799598487120029e-05,0.0386018679432511,0.0024598047165498,True
BRL,3680,nnls_original_legacy,8.016011435536513e-05,False,8.016011435536513e-05,0.0007157407701784,7.893475291611793,5.739597101073274,False
BRL,3680,nnls_nonneg,6.554586692831686e-05,False,6.554586692831686e-05,0.0007157407701784,8.074974209041123,7.529125502620889,True
BRL,3700,nnls_original_legacy,3.935454732563856e-05,False,3.935454732563856e-05,1.2131404556707215e-05,0.3306881977775308,0.4850733043515287,False
BRL,3700,nnls_nonneg,5.088453568338807e-05,False,5.088453568338807e-05,1.2131404556707215e-05,0.4707466437396011,0.6721719918470468,True
BRL,3720,nnls_original_legacy,2.571798256196193e-05,False,2.571798256196193e-05,0.0005745474769637,6.712300245564796,18.233908934052224,False
BRL,3720,nnls_nonneg,4.203251031072336e-05,False,4.203251031072336e-05,0.0005745474769637,6.512770136976782,10.05398182014478,True
BRL,3740,nnls_original_legacy,2.2849292628763053e-05,False,2.2849292628763053e-05,4.3382257677458464e-05,0.2395179711366634,0.2574954631244681,False
BRL,3740,nnls_nonneg,6.683939587929322e-05,False,6.683939587929322e-05,4.3382257677458464e-05,0.2736285839600527,0.0812943281309181,True
BRL,3760,nnls_original_legacy,7.814628206120768e-05,False,7.814628206120768e-05,1.741066914625991e-05,0.6942338233493502,0.7242951668716726,False
BRL,3760,nnls_nonneg,5.091048144886564e-05,False,5.091048144886564e-05,1.741066914625991e-05,0.3829170672714133,0.4149715828355367,True
BRL,3780,nnls_original_legacy,6.359026732869868e-05,False,6.359026732869868e-05,0.0004195887455645,4.113364145526444,3.711502431719064,False
BRL,3780,nnls_nonneg,5.116814065354337e-05,False,5.116814065354337e-05,0.0004195887455645,4.256894900854336,5.096037312940526,True
BRL,3800,nnls_original_legacy,5.315123401727781e-05,False,5.315123401727781e-05,0.0001854532746597,1.492015381621138,1.2395005236475365,False
BRL,3800,nnls_nonneg,4.446890634508373e-05,False,4.446890634508373e-05,0.0001854532746597,1.5899289615801762,1.7423905694661437,True
BRL,3820,nnls_original_legacy,5.505862337251374e-05,False,5.505862337251374e-05,1.1249914073314852e-06,0.606553642346636,2.9110557099103618,False
BRL,3820,nnls_nonneg,6.698805018361629e-05,False,6.698805018361629e-05,1.1249914073314852e-06,0.7407155190778949,3.1035327621290225,True
BRL,3840,nnls_original_legacy,5.139546341391337e-05,False,5.139546341391337e-05,4.6006374793625625e-05,0.0600992780494065,0.0059146020948461,False
BRL,3840,nnls_nonneg,4.766993889465429e-05,False,4.766993889465429e-05,4.6006374793625625e-05,0.0185521167873083,0.000623467494162,True
BRL,3860,nnls_original_legacy,6.613893344920371e-05,False,6.613893344920371e-05,6.333289084381326e-05,0.031224628402837,0.0009262978988411,False
BRL,3860,nnls_nonneg,5.768708954549634e-05,False,5.768708954549634e-05,6.333289084381326e-05,0.0628244372475131,0.00449800822653,True
BRL,3880,nnls_original_legacy,5.892602404547054e-05,False,5.892602404547054e-05,1.0998338518941493e-05,0.5485136044276585,0.8651851500610572,False
