entity,t0,variant,raw_pred,pred_negativa,positive_by_construction,yhat_clipped,y_test,mase,qlike_floor_1e-12,qlike_floor_1e-10,qlike_floor_1e-08,qlike_floor_1e-06,qlike
COP,2060,nnls_nonneg,9.755006073911007e-05,False,True,9.755006073911007e-05,3.390072314496232e-05,0.5527823598020752,0.4044506358690052,0.4044506358690052,0.4044506358690052,0.4044506358690052,0.4044506358690052
COP,2080,nnls_original_legacy,8.182590769311078e-05,False,False,8.182590769311078e-05,0.00011778776454726954,0.291652685436787,0.0752018198241653,0.0752018198241653,0.0752018198241653,0.0752018198241653,0.0752018198241653
COP,2080,nnls_intermedia_legacy,6.998223143307496e-05,False,False,6.998223143307496e-05,0.00011778776454726954,0.38770556726354694,0.16246655926434195,0.16246655926434195,0.16246655926434195,0.16246655926434195,0.16246655926434195
COP,2080,nnls_nonneg,7.101139763483961e-05,False,True,7.101139763483961e-05,0.00011778776454726954,0.37935897137661273,0.15267232013742538,0.15267232013742538,0.15267232013742538,0.15267232013742538,0.15267232013742538
COP,2100,nnls_original_legacy,7.73380365109081e-05,False,False,7.73380365109081e-05,1.8354970785267932e-05,0.49003669258415194,0.6756197990067356,0.6756197990067356,0.6756197990067356,0.6756197990067356,0.6756197990067356
COP,2100,nnls_intermedia_legacy,5.1085716870170216e-05,False,False,5.1085716870170216e-05,1.8354970785267932e-05,0.2719300253375074,0.38290202791708206,0.38290202791708206,0.38290202791708206,0.38290202791708206,0.38290202791708206
COP,2100,nnls_nonneg,5.7419257440156656e-05,False,True,5.7419257440156656e-05,1.8354970785267932e-05,0.32454965836405125,0.460145081014528,0.460145081014528,0.460145081014528,0.460145081014528,0.460145081014528
COP,2120,nnls_original_legacy,6.896794697054308e-05,False,False,6.896794697054308e-05,1.715631109202519e-05,0.4388506511711753,0.6400335072169767,0.6400335072169767,0.6400335072169767,0.6400335072169767,0.6400335072169767
COP,2120,nnls_intermedia_legacy,6.043869733218348e-05,False,False,6.043869733218348e-05,1.715631109202519e-05,0.3666069033271206,0.5431265035226298,0.5431265035226298,0.5431265035226298,0.5431265035226298,0.5431265035226298
COP,2120,nnls_nonneg,6.471825428949071e-05,False,True,6.471825428949071e-05,1.715631109202519e-05,0.40285525421574986,0.5927695027377691,0.5927695027377691,0.5927695027377691,0.5927695027377691,0.5927695027377691
COP,2140,nnls_original_legacy,0.00010832983354070205,False,False,0.00010832983354070205,7.394488923519463e-05,0.2825309039404059,0.06445077161343171,0.06445077161343171,0.06445077161343171,0.06445077161343171,0.06445077161343171
COP,2140,nnls_intermedia_legacy,0.00012866452953463303,False,False,0.00012866452953463303,7.394488923519463e-05,0.4496150786150314,0.12859915266477273,0.12859915266477273,0.12859915266477273,0.12859915266477273,0.12859915266477273
COP,2140,nnls_nonneg,0.0001249039140868048,False,True,0.0001249039140868048,7.394488923519463e-05,0.4187152152211278,0.11623886639491143,0.11623886639491143,0.11623886639491143,0.11623886639491143,0.11623886639491143
COP,2160,nnls_original_legacy,7.744452901309654e-05,False,False,7.744452901309654e-05,0.0,0.6572053830046823,17.165072496291657,12.55990358863789,7.95486123608266,3.362474393380608,12.55990358863789
COP,2160,nnls_intermedia_legacy,7.446623204946569e-05,False,False,7.446623204946569e-05,0.0,0.6319311277199264,17.125856332943844,12.520687476417404,7.915650236594674,3.3237746671428727,12.520687476417404
COP,2160,nnls_nonneg,7.283932663424188e-05,False,True,7.283932663424188e-05,0.0,0.6181249749787335,17.10376658205952,12.498597755227323,7.89356348482848,3.301984857765299,12.498597755227323
COP,2180,nnls_original_legacy,8.775005593077529e-05,False,False,8.775005593077529e-05,5.41815824814697e-05,0.2858088890972418,0.09960499350566177,0.09960499350566177,0.09960499350566177,0.09960499350566177,0.09960499350566177
COP,2180,nnls_intermedia_legacy,9.664881678801212e-05,False,False,9.664881678801212e-05,5.41815824814697e-05,0.3615747698064073,0.1393455658546512,0.1393455658546512,0.1393455658546512,0.1393455658546512,0.1393455658546512
COP,2180,nnls_nonneg,8.867230189345915e-05,False,True,8.867230189345915e-05,5.41815824814697e-05,0.293661080960156,0.10363817408253939,0.10363817408253939,0.10363817408253939,0.10363817408253939,0.10363817408253939
COP,2200,nnls_original_legacy,0.0002680629380438668,False,False,0.0002680629380438668,0.0008415375872110912,4.743219229108602,0.9953194900605933,0.9953194900605933,0.9953194900605933,0.9953194900605933,0.9953194900605933
COP,2200,nnls_intermedia_legacy,0.0002294284560119899,False,False,0.0002294284560119899,0.0008415375872110912,5.062765731026969,1.3683344569194942,1.3683344569194942,1.3683344569194942,1.3683344569194942,1.3683344569194942
COP,2200,nnls_nonneg,0.00022263310133578934,False,True,0.00022263310133578934,0.0008415375872110912,5.118970232857301,1.4502246692034015,1.4502246692034015,1.4502246692034015,1.4502246692034015,1.4502246692034015
COP,2220,nnls_original_legacy,6.825564469830157e-05,False,False,6.825564469830157e-05,0.0015312895190716209,9.324560431944608,18.324015642127723,18.324015642127723,18.324015642127723,18.324015642127723,18.324015642127723
COP,2220,nnls_intermedia_legacy,9.895864813581306e-05,False,False,9.895864813581306e-05,0.0015312895190716209,9.1288766436127,11.734870920680653,11.734870920680653,11.734870920680653,11.734870920680653,11.734870920680653
COP,2220,nnls_nonneg,0.00018748700093427383,False,True,0.00018748700093427383,0.0015312895190716209,8.564646388887155,5.067287702769736,5.067287702769736,5.067287702769736,5.067287702769736,5.067287702769736
COP,2240,nnls_original_legacy,6.368954475224278e-05,False,False,6.368954475224278e-05,0.00026382404583468225,1.2381088934323026,1.7210826922473181,1.7210826922473181,1.7210826922473181,1.7210826922473181,1.7210826922473181
COP,2240,nnls_intermedia_legacy,5.688400002492651e-05,False,False,5.688400002492651e-05,0.00026382404583468225,1.2802106070597334,2.1036623448767777,2.1036623448767777,2.1036623448767777,2.1036623448767777,2.1036623448767777
COP,2240,nnls_nonneg,6.737200088244857e-05,False,True,6.737200088244857e-05,0.00026382404583468225,1.2153278054148797,1.5508772218217386,1.5508772218217386,1.5508772218217386,1.5508772218217386,1.5508772218217386
COP,2260,nnls_original_legacy,7.19195851305171e-05,False,False,7.19195851305171e-05,3.566891972703578e-05,0.22131237852518512,0.1972244903131113,0.1972244903131113,0.1972244903131113,0.1972244903131113,0.1972244903131113
COP,2260,nnls_intermedia_legacy,6.373964060024957e-05,False,False,6.373964060024957e-05,3.566891972703578e-05,0.1713733509225709,0.14013035880666513,0.14013035880666513,0.14013035880666513,0.14013035880666513,0.14013035880666513
COP,2260,nnls_nonneg,7.196790103038557e-05,False,True,7.196790103038557e-05,3.566891972703578e-05,0.2216073498478204,0.1975631077390565,0.1975631077390565,0.1975631077390565,0.1975631077390565,0.1975631077390565
COP,2280,nnls_original_legacy,0.00011600306820212662,False,False,0.00011600306820212662,1.513514646387823e-05,0.6124776917344283,1.1670689707491881,1.1670689707491881,1.1670689707491881,1.1670689707491881,1.1670689707491881
COP,2280,nnls_intermedia_legacy,0.0001481700857956517,False,False,0.0001481700857956517,1.513514646387823e-05,0.8077982688430602,1.3834883354413279,1.3834883354413279,1.3834883354413279,1.3834883354413279,1.3834883354413279
COP,2280,nnls_nonneg,0.00010328441382909122,False,True,0.00010328441382909122,1.513514646387823e-05,0.535249055135972,1.0670053953693888,1.0670053953693888,1.0670053953693888,1.0670053953693888,1.0670053953693888
COP,2300,nnls_original_legacy,7.165180953267025e-05,False,False,7.165180953267025e-05,1.7057992645825613e-05,0.3283836980917135,0.6732673939597065,0.6732673939597065,0.6732673939597065,0.6732673939597065,0.6732673939597065
COP,2300,nnls_intermedia_legacy,5.379123071718441e-05,False,False,5.379123071718441e-05,1.7057992645825613e-05,0.22095169835364314,0.4656063346358126,0.4656063346358126,0.4656063346358126,0.4656063346358126,0.4656063346358126
COP,2300,nnls_nonneg,5.8943435680599075e-05,False,True,5.8943435680599075e-05,1.7057992645825613e-05,0.2519423895287876,0.529355364330943,0.529355364330943,0.529355364330943,0.529355364330943,0.529355364330943
COP,2320,nnls_original_legacy,9.30550724082282e-05,False,False,9.30550724082282e-05,2.961644711946747e-06,0.5556681687580587,2.479273529354686,2.479273529354686,2.479273529354686,2.479273529354686,2.479273529354686
COP,2320,nnls_intermedia_legacy,8.096022356076837e-05,False,False,8.096022356076837e-05,2.961644711946747e-06,0.4810709125283357,2.3447946858835254,2.3447946858835254,2.3447946858835254,2.3447946858835254,2.3447946858835254
COP,2320,nnls_nonneg,6.829169496322064e-05,False,True,6.829169496322064e-05,2.961644711946747e-06,0.40293537848705524,2.1814109706011,2.1814109706011,2.1814109706011,2.1814109706011,2.1814109706011
COP,2340,nnls_original_legacy,0.0001788229211438968,False,False,0.0001788229211438968,2.3718841171293768e-05,0.9616560538155772,1.152765038123082,1.152765038123082,1.152765038123082,1.152765038123082,1.152765038123082
COP,2340,nnls_intermedia_legacy,0.00024265433925436497,False,False,0.00024265433925436497,2.3718841171293768e-05,1.3574152734338334,1.4231156829271603,1.4231156829271603,1.4231156829271603,1.4231156829271603,1.4231156829271603
COP,2340,nnls_nonneg,0.00021833518747059078,False,True,0.00021833518747059078,2.3718841171293768e-05,1.2066348456033258,1.3283967119334017,1.3283967119334017,1.3283967119334017,1.3283967119334017,1.3283967119334017
COP,2360,nnls_original_legacy,0.00015803476077852713,False,False,0.00015803476077852713,0.00024182194904128263,0.5286154058456632,0.10479532339329967,0.10479532339329967,0.10479532339329967,0.10479532339329967,0.10479532339329967
COP,2360,nnls_intermedia_legacy,0.0001250916716656874,False,False,0.0001250916716656874,0.00024182194904128263,0.7364541552089053,0.27400300016023427,0.27400300016023427,0.27400300016023427,0.27400300016023427,0.27400300016023427
COP,2360,nnls_nonneg,0.00013720398250986084,False,True,0.00013720398250986084,0.00024182194904128263,0.6600372918986983,0.19576652315826415,0.19576652315826415,0.19576652315826415,0.19576652315826415,0.19576652315826415
COP,2380,nnls_original_legacy,6.360107040227871e-05,False,False,6.360107040227871e-05,2.8547955370220763e-05,0.22701710020459953,0.24990465103877968,0.24990465103877968,0.24990465103877968,0.24990465103877968,0.24990465103877968
COP,2380,nnls_intermedia_legacy,4.650575279827379e-05,False,False,4.650575279827379e-05,2.8547955370220763e-05,0.11630142127025882,0.1018492831558937,0.1018492831558937,0.1018492831558937,0.1018492831558937,0.1018492831558937
COP,2380,nnls_nonneg,5.378854512732493e-05,False,True,5.378854512732493e-05,2.8547955370220763e-05,0.16346751177095878,0.16421935541611332,0.16421935541611332,0.16421935541611332,0.16421935541611332,0.16421935541611332
COP,2400,nnls_original_legacy,5.440393343610424e-05,False,False,5.440393343610424e-05,2.548392773662368e-05,0.18616471012392635,0.22680917289029123,0.22680917289029123,0.22680917289029123,0.22680917289029123,0.22680917289029123
COP,2400,nnls_intermedia_legacy,4.7508614559461046e-05,False,False,4.7508614559461046e-05,2.548392773662368e-05,0.14177796092265033,0.1592695447363981,0.1592695447363981,0.1592695447363981,0.1592695447363981,0.1592695447363981
COP,2400,nnls_nonneg,5.865353610427001e-05,False,True,5.865353610427001e-05,2.548392773662368e-05,0.21352037723830578,0.2680822724593337,0.2680822724593337,0.2680822724593337,0.2680822724593337,0.2680822724593337
COP,2420,nnls_original_legacy,7.850484436685299e-05,False,False,7.850484436685299e-05,0.00010111084588668815,0.14438652339004374,0.03489970684930621,0.03489970684930621,0.03489970684930621,0.03489970684930621,0.03489970684930621
COP,2420,nnls_intermedia_legacy,7.846518191383838e-05,False,False,7.846518191383838e-05,0.00010111084588668815,0.1446398509718753,0.035045390482669525,0.035045390482669525,0.035045390482669525,0.035045390482669525,0.035045390482669525
COP,2420,nnls_nonneg,6.833020436765898e-05,False,True,6.833020436765898e-05,0.00010111084588668815,0.20937284549304305,0.08787317287414442,0.08787317287414442,0.08787317287414442,0.08787317287414442,0.08787317287414442
COP,2440,nnls_original_legacy,0.00011123244891991316,False,False,0.00011123244891991316,5.0243344938727185e-05,0.39030469072997154,0.24644088025741429,0.24644088025741429,0.24644088025741429,0.24644088025741429,0.24644088025741429
COP,2440,nnls_intermedia_legacy,0.00013596291429673912,False,False,0.00013596291429673912,5.0243344938727185e-05,0.5485692988391171,0.36504118896864646,0.36504118896864646,0.36504118896864646,0.36504118896864646,0.36504118896864646
COP,2440,nnls_nonneg,0.00011812256879873572,False,True,0.00011812256879873572,5.0243344938727185e-05,0.4343985686991553,0.2801939454868978,0.2801939454868978,0.2801939454868978,0.2801939454868978,0.2801939454868978
COP,2460,nnls_original_legacy,6.885951940081839e-05,False,False,6.885951940081839e-05,1.5095723215043365e-07,0.4429971402130002,5.125019440880605,5.125019440880605,5.125019440880605,3.246590798871117,5.125019440880605
COP,2460,nnls_intermedia_legacy,7.399070779303176e-05,False,False,7.399070779303176e-05,1.5095723215043365e-07,0.476080379214052,5.196738446819219,5.196738446819219,5.196738446819219,3.3174547255785525,5.196738446819219
COP,2460,nnls_nonneg,7.549540153830567e-05,False,True,7.549540153830567e-05,1.5095723215043365e-07,0.48578186335246837,5.216830016024024,5.216830016024024,5.216830016024024,3.337317587496681,5.216830016024024
COP,2480,nnls_original_legacy,0.00011707498286801886,False,False,0.00011707498286801886,1.0414607527209975e-05,0.6937282036362581,1.5085619471807372,1.5085619471807372,1.5085619471807372,1.5085619471807372,1.5085619471807372
COP,2480,nnls_intermedia_legacy,0.00014614722779422918,False,False,0.00014614722779422918,1.0414607527209975e-05,0.8828165711194046,1.7126662004959439,1.7126662004959439,1.7126662004959439,1.7126662004959439,1.7126662004959439
COP,2480,nnls_nonneg,0.00015750622962336787,False,True,0.00015750622962336787,1.0414607527209975e-05,0.9566964905257485,1.7823774969688109,1.7823774969688109,1.7823774969688109,1.7823774969688109,1.7823774969688109
COP,2500,nnls_original_legacy,9.834405529937262e-05,False,False,9.834405529937262e-05,1.0654366640936202e-05,0.5710741573544635,1.330839955768476,1.330839955768476,1.330839955768476,1.330839955768476,1.330839955768476
COP,2500,nnls_intermedia_legacy,5.339196343876968e-05,False,False,5.339196343876968e-05,1.0654366640936202e-05,0.27832619150632026,0.8112404221892877,0.8112404221892877,0.8112404221892877,0.8112404221892877,0.8112404221892877
COP,2500,nnls_nonneg,6.065788662532285e-05,False,True,6.065788662532285e-05,1.0654366640936202e-05,0.32564510693006554,0.9149266894276837,0.9149266894276837,0.9149266894276837,0.9149266894276837,0.9149266894276837
COP,2520,nnls_original_legacy,0.00011514807170646632,False,False,0.00011514807170646632,0.00010656770629976637,0.056535859816064245,0.0029224292636214066,0.0029224292636214066,0.0029224292636214066,0.0029224292636214066,0.0029224292636214066
COP,2520,nnls_intermedia_legacy,0.0001523264265259987,False,False,0.0001523264265259987,0.00010656770629976637,0.30150331244083356,0.05684614598282889,0.05684614598282889,0.05684614598282889,0.05684614598282889,0.05684614598282889
COP,2520,nnls_nonneg,0.00014260429410718913,False,True,0.00014260429410718913,0.00010656770629976637,0.23744437211716854,0.03858971262742261,0.03858971262742261,0.03858971262742261,0.03858971262742261,0.03858971262742261
COP,2540,nnls_original_legacy,0.00010745462709520206,False,False,0.00010745462709520206,2.4945901321086227e-06,0.6966639182636176,2.7861595330955287,2.7861595330955287,2.7861595330955287,2.7861595330955287,2.7861595330955287
COP,2540,nnls_intermedia_legacy,0.00010895168826768168,False,False,0.00010895168826768168,2.4945901321086227e-06,0.7066005430255421,2.799676413327734,2.799676413327734,2.799676413327734,2.799676413327734,2.799676413327734
COP,2540,nnls_nonneg,0.00011174468421381587,False,True,0.00011174468421381587,2.4945901321086227e-06,0.7251388320336951,2.8244162399285537,2.8244162399285537,2.8244162399285537,2.8244162399285537,2.8244162399285537
COP,2560,nnls_original_legacy,7.445261341846939e-05,False,False,7.445261341846939e-05,0.00017460660559933406,0.6607448703897584,0.49283190720419556,0.49283190720419556,0.49283190720419556,0.49283190720419556,0.49283190720419556
COP,2560,nnls_intermedia_legacy,7.751539514395363e-05,False,False,7.751539514395363e-05,0.00017460660559933406,0.6405388129958339,0.44048208699591784,0.44048208699591784,0.44048208699591784,0.44048208699591784,0.44048208699591784
COP,2560,nnls_nonneg,7.853609231379751e-05,False,True,7.853609231379751e-05,0.00017460660559933406,0.6338049783826537,0.4242885864468293,0.4242885864468293,0.4242885864468293,0.4242885864468293,0.4242885864468293
COP,2580,nnls_original_legacy,9.518221461016591e-05,False,False,9.518221461016591e-05,2.988471378268492e-06,0.643600629425489,2.492428462848806,2.492428462848806,2.492428462848806,2.492428462848806,2.492428462848806
COP,2580,nnls_intermedia_legacy,7.099317295864613e-05,False,False,7.099317295864613e-05,2.988471378268492e-06,0.4747379508274557,2.209916898817572,2.209916898817572,2.209916898817572,2.209916898817572,2.209916898817572
COP,2580,nnls_nonneg,6.893598107020049e-05,False,True,6.893598107020049e-05,2.988471378268492e-06,0.4603767811011945,2.181767652675438,2.181767652675438,2.181767652675438,2.181767652675438,2.181767652675438
COP,2600,nnls_original_legacy,8.595035654186462e-05,False,False,8.595035654186462e-05,5.912965097298503e-06,0.561899524308185,1.7454175860102308,1.7454175860102308,1.7454175860102308,1.7454175860102308,1.7454175860102308
COP,2600,nnls_intermedia_legacy,0.00010733940900443142,False,False,0.00010733940900443142,5.912965097298503e-06,0.7120605701294135,1.9539350655090137,1.9539350655090137,1.9539350655090137,1.9539350655090137,1.9539350655090137
COP,2600,nnls_nonneg,8.714058919307528e-05,False,True,8.714058919307528e-05,5.912965097298503e-06,0.5702555082859304,1.7582308318256428,1.7582308318256428,1.7582308318256428,1.7582308318256428,1.7582308318256428
COP,2620,nnls_original_legacy,4.750013391988213e-05,False,False,4.750013391988213e-05,1.2029368168560436e-07,0.3377789072437903,4.981084200521811,4.981084200521811,4.981084200521811,2.881785102626603,4.981084200521811
COP,2620,nnls_intermedia_legacy,2.1927621939213748e-05,False,False,2.1927621939213748e-05,1.2029368168560436e-07,0.1554681373280812,4.21105223943364,4.21105223943364,4.21105223943364,2.1333516983500926,4.21105223943364
COP,2620,nnls_nonneg,3.5442790502550765e-05,False,True,3.5442790502550765e-05,1.2029368168560436e-07,0.2518200634972897,4.689133064122529,4.689133064122529,4.689133064122529,2.5961343441372797,4.689133064122529
COP,2640,nnls_original_legacy,4.0188015093106305e-05,False,False,4.0188015093106305e-05,9.334630397974189e-06,0.22931058996725737,0.6921116206779385,0.6921116206779385,0.6921116206779385,0.6921116206779385,0.6921116206779385
COP,2640,nnls_intermedia_legacy,1.947247107516121e-05,False,False,1.947247107516121e-05,9.334630397974189e-06,0.07534713775006333,0.21464629388826362,0.21464629388826362,0.21464629388826362,0.21464629388826362,0.21464629388826362
COP,2640,nnls_nonneg,3.3664612619111454e-05,False,True,3.3664612619111454e-05,9.334630397974189e-06,0.18082692165382144,0.5599991987903574,0.5599991987903574,0.5599991987903574,0.5599991987903574,0.5599991987903574
COP,2660,nnls_original_legacy,5.146193209849516e-05,False,False,5.146193209849516e-05,3.826792405394471e-05,0.09919861032721711,0.039846453128302484,0.039846453128302484,0.039846453128302484,0.039846453128302484,0.039846453128302484
COP,2660,nnls_intermedia_legacy,5.281952659900969e-05,False,False,5.281952659900969e-05,3.826792405394471e-05,0.10940562910302701,0.046772242723281066,0.046772242723281066,0.046772242723281066,0.046772242723281066,0.046772242723281066
COP,2660,nnls_nonneg,5.196554919346388e-05,False,True,5.196554919346388e-05,3.826792405394471e-05,0.1029850348760911,0.04237842941778003,0.04237842941778003,0.04237842941778003,0.04237842941778003,0.04237842941778003
COP,2680,nnls_original_legacy,3.974452364974191e-05,False,False,3.974452364974191e-05,2.2807707317078197e-07,0.2976967163109672,4.166282307326311,4.166282307326311,4.166282307326311,2.7076327608807267,4.166282307326311
COP,2680,nnls_intermedia_legacy,2.0775436822529944e-05,False,False,2.0775436822529944e-05,2.2807707317078197e-07,0.15479330901860475,3.522821242113472,3.522821242113472,3.522821242113472,2.0819051321747,3.522821242113472
COP,2680,nnls_nonneg,3.4911677830146245e-05,False,True,3.4911677830146245e-05,2.2807707317078197e-07,0.26128852540384706,4.037426022183236,4.037426022183236,4.037426022183236,2.581465092258355,4.037426022183236
COP,2700,nnls_original_legacy,9.718952966678899e-05,False,False,9.718952966678899e-05,0.00011599460518867763,0.1434290087186797,0.016608000820905744,0.016608000820905744,0.016608000820905744,0.016608000820905744,0.016608000820905744
COP,2700,nnls_intermedia_legacy,6.565874056167089e-05,False,False,6.565874056167089e-05,0.00011599460518867763,0.38391886052495616,0.19755559087595942,0.19755559087595942,0.19755559087595942,0.19755559087595942,0.19755559087595942
COP,2700,nnls_nonneg,6.551714998420987e-05,False,True,6.551714998420987e-05,0.00011599460518867763,0.384998792171362,0.1992147008245333,0.1992147008245333,0.1992147008245333,0.1992147008245333,0.1992147008245333
COP,2720,nnls_original_legacy,5.44765423509809e-05,False,False,5.44765423509809e-05,1.272372014205116e-05,0.4578749630693935,0.6878654984610999,0.6878654984610999,0.6878654984610999,0.6878654984610999,0.6878654984610999
COP,2720,nnls_intermedia_legacy,5.0801131385678735e-05,False,False,5.0801131385678735e-05,1.272372014205116e-05,0.4175692167516595,0.6349120003698623,0.6349120003698623,0.6349120003698623,0.6349120003698623,0.6349120003698623
COP,2720,nnls_nonneg,6.36607659668142e-05,False,True,6.36607659668142e-05,1.272372014205116e-05,0.5585921320281266,0.8099680062027259,0.8099680062027259,0.8099680062027259,0.8099680062027259,0.8099680062027259
COP,2740,nnls_original_legacy,5.71468337311567e-05,False,False,5.71468337311567e-05,1.854606650259063e-07,0.6972618523577597,4.733781789518643,4.733781789518643,4.733781789518643,3.063122768181195,4.733781789518643
COP,2740,nnls_intermedia_legacy,5.84303451676727e-05,False,False,5.84303451676727e-05,1.854606650259063e-07,0.7129732636804557,4.755921878772998,4.755921878772998,4.755921878772998,3.084949758796661,4.755921878772998
COP,2740,nnls_nonneg,5.960937241930029e-05,False,True,5.960937241930029e-05,1.854606650259063e-07,0.7274056883429669,4.775836551724525,4.775836551724525,4.775836551724525,3.104588702457444,4.775836551724525
COP,2760,nnls_original_legacy,4.830223009462407e-05,False,False,4.830223009462407e-05,5.4417478795635285e-05,0.07919468681187905,0.0073961861133233775,0.0073961861133233775,0.0073961861133233775,0.0073961861133233775,0.0073961861133233775
COP,2760,nnls_intermedia_legacy,4.326417553936011e-05,False,False,4.326417553936011e-05,5.4417478795635285e-05,0.14443931906687038,0.02843488371902292,0.02843488371902292,0.02843488371902292,0.02843488371902292,0.02843488371902292
COP,2760,nnls_nonneg,4.340789455066393e-05,False,True,4.340789455066393e-05,5.4417478795635285e-05,0.1425781057874764,0.027586843348689882,0.027586843348689882,0.027586843348689882,0.027586843348689882,0.027586843348689882
COP,2780,nnls_original_legacy,4.943530926400362e-05,False,False,4.943530926400362e-05,0.0,0.6542799033312156,16.71617550949482,12.111007326123916,7.506037401854574,2.920893387741183,12.111007326123916
COP,2780,nnls_intermedia_legacy,5.3211316224059195e-05,False,False,5.3211316224059195e-05,0.0,0.7042556292968283,16.789781661463653,12.184613335982066,7.579629200644522,2.993064079711228,12.184613335982066
COP,2780,nnls_nonneg,5.4472441955816714e-05,False,True,5.4472441955816714e-05,0.0,0.7209467198179033,16.81320549791935,12.20803712936401,7.603048686650949,3.016052828165984,12.20803712936401
COP,2800,nnls_original_legacy,5.016506119351983e-05,False,False,5.016506119351983e-05,5.4084318831042404e-06,0.5794111424227197,1.335172320353248,1.335172320353248,1.335172320353248,1.335172320353248,1.335172320353248
COP,2800,nnls_intermedia_legacy,4.255758707725496e-05,False,False,4.255758707725496e-05,5.4084318831042404e-06,0.48092617300992,1.1899839750577734,1.1899839750577734,1.1899839750577734,1.1899839750577734,1.1899839750577734
COP,2800,nnls_nonneg,4.255758707725496e-05,False,True,4.255758707725496e-05,5.4084318831042404e-06,0.48092617300992,1.1899839750577734,1.1899839750577734,1.1899839750577734,1.1899839750577734,1.1899839750577734
COP,2820,nnls_original_legacy,8.24376388323537e-05,False,False,8.24376388323537e-05,0.0003017984688438992,2.6781868157665536,1.3632131719205196,1.3632131719205196,1.3632131719205196,1.3632131719205196,1.3632131719205196
COP,2820,nnls_intermedia_legacy,7.860821659419672e-05,False,False,7.860821659419672e-05,0.0003017984688438992,2.7249404141628375,1.4939905885323195,1.4939905885323195,1.4939905885323195,1.4939905885323195,1.4939905885323195
COP,2820,nnls_nonneg,7.860821659419672e-05,False,True,7.860821659419672e-05,0.0003017984688438992,2.7249404141628375,1.4939905885323195,1.4939905885323195,1.4939905885323195,1.4939905885323195,1.4939905885323195
COP,2840,nnls_original_legacy,6.224507937646376e-05,False,False,6.224507937646376e-05,1.6953113909613688e-06,0.6707323797157466,2.630449121452057,2.630449121452057,2.630449121452057,2.630449121452057,2.630449121452057
COP,2840,nnls_intermedia_legacy,9.767126703518508e-05,False,False,9.767126703518508e-05,1.6953113909613688e-06,1.0631614829664815,3.0710983060791825,3.0710983060791825,3.0710983060791825,3.0710983060791825,3.0710983060791825
COP,2840,nnls_nonneg,0.00010006817241418951,False,True,0.00010006817241418951,1.6953113909613688e-06,1.0897128984764146,3.0949268068566163,3.0949268068566163,3.0949268068566163,3.0949268068566163,3.0949268068566163
COP,2860,nnls_original_legacy,6.829119670299943e-05,False,False,6.829119670299943e-05,3.2819943790436554e-06,0.7083851417430651,2.083388407373542,2.083388407373542,2.083388407373542,2.083388407373542,2.083388407373542
COP,2860,nnls_intermedia_legacy,7.502654380450179e-05,False,False,7.502654380450179e-05,3.2819943790436554e-06,0.7817781328985389,2.1731351314457714,2.1731351314457714,2.1731351314457714,2.1731351314457714,2.1731351314457714
COP,2860,nnls_nonneg,7.627634571723258e-05,False,True,7.627634571723258e-05,3.2819943790436554e-06,0.7953968372273306,2.1889392758202417,2.1889392758202417,2.1889392758202417,2.1889392758202417,2.1889392758202417
COP,2880,nnls_original_legacy,9.366191060522597e-05,False,False,9.366191060522597e-05,0.00020046920680575017,1.053938903072094,0.3793802713931491,0.3793802713931491,0.3793802713931491,0.3793802713931491,0.3793802713931491
COP,2880,nnls_intermedia_legacy,6.47114455233635e-05,False,False,6.47114455233635e-05,0.00020046920680575017,1.3396124712384543,0.9671715578032172,0.9671715578032172,0.9671715578032172,0.9671715578032172,0.9671715578032172
COP,2880,nnls_nonneg,6.467965781263381e-05,False,True,6.467965781263381e-05,0.00020046920680575017,1.3399261418037567,0.9682027175602266,0.9682027175602266,0.9682027175602266,0.9682027175602266,0.9682027175602266
COP,2900,nnls_original_legacy,6.640076641199417e-05,False,False,6.640076641199417e-05,0.0003420029890131988,2.5402807759523895,2.5114770969480116,2.5114770969480116,2.5114770969480116,2.5114770969480116,2.5114770969480116
COP,2900,nnls_intermedia_legacy,6.15952292491315e-05,False,False,6.15952292491315e-05,0.0003420029890131988,2.5845743725632158,2.838191538541243,2.838191538541243,2.838191538541243,2.838191538541243,2.838191538541243
COP,2900,nnls_nonneg,6.262491537114266e-05,False,True,6.262491537114266e-05,0.0003420029890131988,2.5750835497522737,2.7634766842322427,2.7634766842322427,2.7634766842322427,2.7634766842322427,2.7634766842322427
COP,2920,nnls_original_legacy,7.718020360592112e-05,False,False,7.718020360592112e-05,2.2867796464783692e-05,0.4771425016756868,0.5127042992444817,0.5127042992444817,0.5127042992444817,0.5127042992444817,0.5127042992444817
COP,2920,nnls_intermedia_legacy,9.763487068541865e-05,False,False,9.763487068541865e-05,2.2867796464783692e-05,0.6568397667203525,0.6857225699743332,0.6857225699743332,0.6857225699743332,0.6857225699743332,0.6857225699743332
COP,2920,nnls_nonneg,9.645469871267316e-05,False,True,9.645469871267316e-05,2.2867796464783692e-05,0.6464717819978193,0.676427083076562,0.676427083076562,0.676427083076562,0.676427083076562,0.676427083076562
COP,2940,nnls_original_legacy,6.275149439301533e-05,False,False,6.275149439301533e-05,4.317194576302783e-08,0.5636872923281142,6.282434773827352,6.282434773827352,6.282434773827352,3.1551182682232097,6.282434773827352
