entity,t0,mode,history_size,y_test,yhat_original,evaluable,residual_variance,smearing_factor,yhat_smearing,qlike_original,qlike_smearing,qlike_reduction,improved
COP,880,ssrc_log,19,8.330973951299978e-05,3.1651279371627786e-06,False,,,,,,,False
COP,900,ssrc_log,20,6.430899873786586e-05,1.0165242525244775e-05,True,19.976053243349327,21764.307180762175,0.22124163721709195,3.4816362140746158,7.143601866676432,-3.6619656526018165,False
COP,920,ssrc_log,21,5.316621334110374,4.605590516144021e-06,True,18.977556763347845,13210.647096569868,0.06084415194479739,1154369.3300756835,81.91069764788644,1154287.4193780357,True
COP,940,ssrc_log,22,5.267996304658974e-05,5.355676590532342e-06,True,24.829015034009693,246349.74109435087,1.3193941763368278,6.550207191773394,9.128487983871311,-2.5782807920979174,False
COP,960,ssrc_log,23,6.472287337627267e-07,4.224071301469412e-06,True,23.700481082881502,140118.04731940763,0.5918826342045748,1.0290788565680162,12.726120251872958,-11.697041395304941,False
COP,980,ssrc_log,24,2.224999351046452e-05,5.723080159451823e-06,True,23.403840502269926,120803.46539728013,0.6913799962547384,1.5299309176910336,9.344135338874917,-7.8142044211838835,False
COP,1000,ssrc_log,25,0.0001319739135322,6.868714159891295e-06,True,22.45353139705934,75114.25989804087,0.5159458918974179,15.258145477350965,7.271408690222204,7.986736787128761,True
COP,1020,ssrc_log,26,0.0113574727693225,1.6714421443720298e-05,True,21.582600480145246,48596.18165694945,0.8122619202880086,671.9800405940313,3.2839294542264525,668.6961111398048,True
COP,1040,ssrc_log,27,1e-10,9.315681239293776e-06,True,21.461250784826696,45735.285584998695,0.4260599153264739,10.442050241523178,21.172675633878914,-10.730625392355735,False
COP,1060,ssrc_log,28,3.726969876168972e-06,7.214153862543456e-06,True,26.755870393082727,645599.8712696243,4.657521364864445,0.17706850049456246,13.03839923097813,-12.861330730483566,False
COP,1080,ssrc_log,29,0.0001724598808172,1.685801491465238e-05,True,26.01633117757347,446040.7474331713,7.51940617674584,6.90480323979212,9.682856027806778,-2.7780527880146586,False
COP,1100,ssrc_log,30,2.4980318835587155e-05,2.11294908888354e-05,True,25.130012900721745,286360.4040115061,6.050678183424743,0.014830438646832311,11.397596780423687,-11.382766341776854,False
COP,1120,ssrc_log,31,5.5349763392457465e-05,1.4554815527873233e-05,True,24.375730025607997,196391.42495105744,2.8584606004612967,1.4670983617343856,9.85214076539308,-8.385042403658694,False
COP,1140,ssrc_log,32,6.83575831584426e-05,2.1513934560715957e-05,True,23.594110347673556,132860.525145805,2.8583659296417205,1.0213115040144731,9.64103207814986,-8.619720574135387,False
COP,1160,ssrc_log,33,0.000315275061298,7.0459698263117e-05,True,22.86613387294558,92324.69502813443,6.505179386286152,1.97614000688091,8.93471224319395,-6.95857223631304,False
COP,1180,ssrc_log,34,0.0001475067043717,2.9151105847999432e-05,True,22.174350399783123,65327.946844731865,1.9043884259979436,2.438691560080091,8.465875306870995,-6.027183746790904,False
COP,1200,ssrc_log,35,1.0705238831646258e-06,4.869908470345728e-05,True,21.52229281343037,47152.69322143219,2.2962977163559843,2.8394945193056373,13.578661022525568,-10.73916650321993,False
COP,1220,ssrc_log,36,2.474375708828967e-05,3.135216119467303e-05,True,21.748907537589233,52809.89031868889,1.6557094748335686,0.025930125297223494,10.111181886797866,-10.085251761500642,False
COP,1240,ssrc_log,37,0.0002933986075785,1.9507717706527643e-05,True,21.229493654363637,40731.08451338649,0.794574571576315,11.329407907211992,6.904399252876236,4.425008654335756,True
COP,1260,ssrc_log,38,8.69016982873203e-05,5.667111122009631e-05,True,20.695198291343065,31182.089225394935,1.7671267646762456,0.10592611237242044,8.920137090528863,-8.814210978156442,False
COP,1280,ssrc_log,39,0.0002278049267058,6.350974934151987e-05,True,20.181089607918114,24113.926218068224,1.5314718210420386,1.3096321980021792,7.813398876411778,-6.503766678409599,False
COP,1300,ssrc_log,40,3.540967471089418e-06,6.589344623135392e-05,True,19.664759202692565,18627.22690270445,1.227414036975275,1.9773767789340129,11.756023003396942,-9.778646224462928,False
COP,1320,ssrc_log,41,0.0003194096309307,6.928855602864192e-05,True,19.64716357824038,18464.066836336464,1.2793503758127718,2.0816522055455744,7.295638265130345,-5.21398605958477,False
COP,1340,ssrc_log,42,0.0002484588980949,7.187681155277957e-05,True,19.168506059239753,14534.102006412819,1.0446663643140102,1.2164085987151072,7.3441685276134265,-6.127759928898319,False
COP,1360,ssrc_log,43,2.6804937385305556e-05,6.94702532482656e-05,True,18.712573055321247,11571.338812915303,0.8038649947885924,0.3381602480835708,9.308633860862043,-8.970473612778473,False
COP,1380,ssrc_log,44,4.152109887005504e-07,6.971459666929025e-05,True,18.40078137616656,9900.996504559153,0.6902449679390442,4.129334067410967,13.323770922545624,-9.194436855134658,False
COP,1400,ssrc_log,45,4.215684211586088e-06,6.037246894908497e-05,True,18.906473370497256,12749.364232792717,0.7697118711012761,1.7315492074984555,11.114965101332572,-9.383415893834117,False
COP,1420,ssrc_log,46,7.230178701044732e-06,6.189810642294684e-05,True,18.807412412524936,12133.265888030503,0.7510273964218114,1.2640335884414653,10.550943284585031,-9.286909696143566,False
COP,1440,ssrc_log,47,1.5072234469250937e-06,7.48227861801547e-05,True,18.622615151277117,11062.403605361233,0.8277209657428765,2.924997195018454,12.216164018276974,-9.29116682325852,False
COP,1460,ssrc_log,48,9.630379055669388e-05,4.964391791980881e-05,True,18.733491153631444,11692.999130922528,0.5804874582918268,0.27725922362804023,7.70428169647505,-7.42702247284701,False
COP,1480,ssrc_log,49,1.055262403041093e-06,0.0001158806351376,True,18.344626483496974,9626.868226242063,1.1155685670297335,3.70787765491377,12.871086245173784,-9.163208590260012,False
COP,1500,ssrc_log,50,3.848285537719158e-06,4.743752035094191e-05,True,18.60179428690887,10947.836583640874,0.5193393154189087,1.592908993911876,10.81269241118115,-9.219783417269273,False
COP,1520,ssrc_log,51,8.854189897080412e-05,4.617747224347453e-05,True,18.445893518102718,10126.861825309712,0.46763389343792355,0.2664424738980431,7.572154455312415,-7.305711981414372,False
COP,1540,ssrc_log,52,0.0002458302946722,3.362438520574584e-05,True,18.08437291487442,8452.237324514947,0.2842021287736056,4.3216819211083894,6.053664530211665,-1.7319826091032757,False
COP,1560,ssrc_log,53,2.5528247990433388e-05,4.417901316236755e-05,True,17.765980950100538,7208.314821768171,0.3184569561208673,0.12630079499120983,8.431537158185687,-8.305236363194478,False
COP,1580,ssrc_log,54,5.465219000204134e-06,4.205899033345744e-05,True,17.462720890755254,6194.149183323222,0.260520279940303,1.1706107251340345,9.772052771242455,-8.60144204610842,False
COP,1600,ssrc_log,55,6.157969613289413e-05,3.940184678013488e-05,True,17.279986507100112,5653.291684657992,0.22275069799147326,0.11634367444733695,7.193752722065858,-7.077409047618521,False
COP,1620,ssrc_log,56,5.5174433580147965e-05,2.8040835577799517e-05,True,16.96686436846141,4834.012679440449,0.13555023802645563,0.2908080187620743,6.807004965195875,-6.516196946433801,False
COP,1640,ssrc_log,57,4.084020121118523e-06,3.4481376679611206e-05,True,16.663886039446048,4154.481955458618,0.1432526725630119,1.2517788749962304,9.465311973138702,-8.213533098142472,False
COP,1660,ssrc_log,58,0.0002304696571802,2.9249142661779245e-05,True,16.50854083505008,3844.0063327448074,0.11243427391986902,4.815266521647648,5.192054700176362,-0.37678817852871394,False
COP,1680,ssrc_log,59,3.514742668204604e-05,2.895836496504635e-05,True,16.258438460172492,3392.1500422461404,0.09823145805456536,0.020030462662923743,6.935888186016106,-6.915857723353183,False
COP,1700,ssrc_log,60,2.3962147631175024e-05,2.6689412775218565e-05,True,15.986514070653863,2960.9251090413363,0.07902564842422417,0.005606277248256797,7.10135555898241,-7.095749281734154,False
COP,1720,ssrc_log,61,1.346193957987447e-07,2.5922538756707165e-05,True,15.729570348290707,2603.950969268797,0.06750128021653251,4.26560972603887,12.125207609783155,-7.859597883744285,False
COP,1740,ssrc_log,62,0.000275175657433,2.7711833515141645e-05,True,16.03327139359511,3030.9630818560263,0.08399384731124303,6.6343470551267885,4.7243653214452825,1.909981733681506,True
COP,1760,ssrc_log,63,1.0284221365138996e-06,2.079020561377741e-05,True,15.823270854827461,2728.8496545405665,0.05673361819194928,2.055922935483941,9.918114633282862,-7.862191697798921,False
COP,1780,ssrc_log,64,2.0424875891470247e-05,4.9694372032901856e-05,True,15.772350033748681,2660.2490278184655,0.13219967081347908,0.3001479633590938,7.775469652111919,-7.4753216887528255,False
COP,1800,ssrc_log,65,9.66804383575003e-06,1.5287527548392833e-05,True,15.55635066409229,2387.9136933500395,0.03650553506164254,0.09062513528565685,7.236658014411539,-7.146032879125882,False
COP,1820,ssrc_log,66,0.000195705614066,2.874826945904113e-05,True,15.330815902432459,2133.2628716416907,0.06132782908721036,3.889527570917547,4.750568578445351,-0.8610410075278034,False
COP,1840,ssrc_log,67,2.489212100486957e-05,2.044373045248096e-05,True,15.129332130288706,1928.8245697459208,0.03943256237646514,0.020716847825684948,6.368427140338063,-6.347710292512378,False
COP,1860,ssrc_log,68,2.7969143477613155e-05,2.936936845793394e-05,True,14.904898595684868,1724.080765462583,0.05063533556018393,0.001173984656498872,6.501855423073177,-6.500681438416678,False
COP,1880,ssrc_log,69,1.0257492341692862e-05,2.8810379588947365e-05,True,14.690049513066112,1548.4732996302046,0.04461225829302599,0.38876193868245545,7.37798547655764,-6.989223537875185,False
COP,1900,ssrc_log,70,6.677971604792765e-06,2.4004683906530985e-05,True,14.510295373760073,1415.3720195713336,0.033975699377160204,0.5576292082704062,7.534783085809794,-6.977153877539388,False
COP,1920,ssrc_log,71,1.0832864142235593e-05,1.6645507279694553e-05,True,14.346048071772525,1303.7813289299659,0.021702231879966477,0.0803539350177056,6.603085055058679,-6.522731120040973,False
COP,1940,ssrc_log,72,2.5291487731212923e-05,1.8420952291926684e-05,True,14.15459210749574,1184.7606543863858,0.02182453786786889,0.055994797923589745,5.761481175827099,-5.70548637790351,False
COP,1960,ssrc_log,73,2.1432999882918992e-05,2.335467417943612e-05,True,13.958181689794941,1073.941543586892,0.02508166213238692,0.003583144275125516,6.065815009569626,-6.0622318652945,False
COP,1980,ssrc_log,74,5.910053269261072e-05,1.719539832608702e-05,True,13.770575395058621,977.7829349817388,0.01681346472175494,1.2023988845552243,4.65421044975571,-3.4518115652004857,False
COP,2000,ssrc_log,75,2.480582070927239e-05,1.736584118259314e-05,True,13.59325995802131,894.8266201543248,0.015539506354218618,0.07185288977845206,5.441658832495852,-5.3698059427174005,False
COP,2020,ssrc_log,76,1.1388964098501518e-05,1.774610954906741e-05,True,13.41209585271927,817.3340836225004,0.014504581819559879,0.08529393066843638,6.150360238746861,-6.065066308078425,False
COP,2040,ssrc_log,77,1.3975052202653952e-05,1.78876906773809e-05,True,13.245603450096112,752.04918323416,0.013452498268787926,0.028105478281810203,5.8706852025856895,-5.84257972430388,False
COP,2060,ssrc_log,78,3.390072314496232e-05,1.7858509609103706e-05,True,13.079314811828295,692.0494453715851,0.012359040775087881,0.2573389817503182,4.901449764767079,-4.644110783016761,False
COP,2080,ssrc_log,79,0.0001177877645472,1.4239082818873431e-05,True,12.912287586017325,636.6014502787344,0.009064684333278865,5.159251573354423,3.3562510390935882,1.8030005342608346,True
COP,2100,ssrc_log,80,1.835497078526793e-05,1.604711669954225e-05,True,12.784828013406921,597.2967190193253,0.009584949784028712,0.00944613112779158,5.259963969445961,-5.250517838318169,False
COP,2120,ssrc_log,81,1.715631109202519e-05,1.2704489130282253e-05,True,12.626150915832335,551.7391928568321,0.007009619652319613,0.05000260627136166,5.015120159151501,-4.965117552880139,False
COP,2140,ssrc_log,82,7.394488923519463e-05,1.4733136113158324e-05,True,12.470488864382697,510.42536759243757,0.007520217358885015,2.405730107002708,3.6318630577147264,-1.2261329507120182,False
COP,2160,ssrc_log,83,1e-10,1.3601988914740927e-05,True,12.335220783206779,477.0447927440805,0.006488805587219141,10.820563749622579,16.988174141198943,-6.167610391576364,False
COP,2180,ssrc_log,84,5.41815824814697e-05,1.23842576195774e-05,True,13.78123311298504,983.0073099546622,0.012173913969137303,1.8991218473153642,4.4191603278263525,-2.5200384805109883,False
COP,2200,ssrc_log,85,0.000841537587211,1.5439495142683283e-05,True,13.633206170687387,912.8787659854149,0.014094478461167122,49.50721013006827,1.8780146195771072,47.629195510491165,True
COP,2220,ssrc_log,86,0.0015312895190716,2.3772210384189323e-05,True,13.62995424537909,911.3956652640958,0.021665980537462798,59.2497606170829,1.7203102489218747,57.52945036816102,True
COP,2240,ssrc_log,87,0.0002638240458346,1.605215405982947e-05,True,13.637481229419732,914.8321581282394,0.014685118124376588,12.635990128445899,3.0372729012707707,9.598717227175129,True
COP,2260,ssrc_log,88,3.566891972703578e-05,1.5727680730947824e-05,True,13.545684385709524,873.7918530216233,0.01374280656881268,0.4490497092589565,4.956586554942884,-4.507536845683928,False
COP,2280,ssrc_log,89,1.513514646387823e-05,1.631461393726458e-05,True,13.393405127422687,809.7313805471798,0.013210535739653563,0.002746496408800425,5.772896020276981,-5.770149523868181,False
COP,2300,ssrc_log,90,1.7057992645825613e-05,1.7396721216027337e-05,True,13.245865616425899,752.14777068269,0.013084980194600285,0.0001920536252169036,5.643905062120119,-5.6437130084949025,False
COP,2320,ssrc_log,91,2.961644711946747e-06,1.6014954055858403e-05,True,13.100954410007255,699.577936264609,0.011203778365563579,0.8727081079808723,7.238525937896638,-6.365817829915765,False
COP,2340,ssrc_log,92,2.3718841171293768e-05,1.6868261423231592e-05,True,13.005706745139642,667.0422402158014,0.011251909492522204,0.06528657093405532,5.164131391104477,-5.098844820170422,False
COP,2360,ssrc_log,93,0.0002418219490412,1.6072235414291103e-05,True,12.864386511444415,621.535640797348,0.009989529190831332,11.334835258864459,2.7452985770488545,8.589536681815604,True
COP,2380,ssrc_log,94,2.8547955370220763e-05,1.501849813449592e-05,True,12.782604082779168,596.6329149176493,0.00896058988296107,0.2585502083786695,4.752191967156488,-4.493641758777819,False
COP,2400,ssrc_log,95,2.548392773662368e-05,1.3998064843090663e-05,True,12.647092629634251,557.5467268597862,0.007804630890308932,0.22140332253193273,4.727689803419845,-4.506286480887912,False
COP,2420,ssrc_log,96,0.0001011108458866,1.375936580314234e-05,True,12.514254903541705,521.7181250819117,0.007178562600944102,4.354012973947897,3.2767221583544064,1.077290815593491,True
COP,2440,ssrc_log,97,5.024334493872719e-05,1.3588988476509024e-05,True,12.408998223811771,494.9709687732704,0.006726204187963357,1.3897389355955143,3.9043579425170787,-2.5146190069215644,False
COP,2460,ssrc_log,98,1.5095723215043365e-07,1.259077706913296e-05,True,12.288571648270423,466.0466908833986,0.005867936493389081,3.4357127891411654,9.568042755528039,-6.132329966386873,False
COP,2480,ssrc_log,99,1.0414607527209975e-05,1.3618403553940848e-05,True,12.403928563565566,493.7178902930588,0.0067236987436002,0.03295780014289784,5.471733240023516,-5.438775439880619,False
COP,2500,ssrc_log,100,1.0654366640936202e-05,1.3273704667364964e-05,True,12.283231384436482,464.80394462585303,0.006169716669584295,0.0224823100690541,5.363165254861906,-5.340682944792852,False
COP,2520,ssrc_log,101,0.0001065677062997,1.2808205101484794e-05,True,12.164238116200625,437.9562668865153,0.00560947738738979,5.201574032596939,2.9824301096558234,2.219143922941116,True
COP,2540,ssrc_log,102,2.4945901321086227e-06,1.2290365414894716e-05,True,12.072870703366155,418.39892845067334,0.00514231745975201,0.7976624089533928,6.631619794593203,-5.833957385639811,False
COP,2560,ssrc_log,103,0.0001746066055993,1.29504959630548e-05,True,11.993665360360733,402.1530269261921,0.005208121267040612,9.881217816316832,2.4289648262702035,7.452252990046629,True
COP,2580,ssrc_log,104,2.988471378268492e-06,1.3042511643064552e-05,True,11.924069728972263,388.3996613421324,0.0050657458451832255,0.7025852561220323,6.4360845857139894,-5.733499329591957,False
COP,2600,ssrc_log,105,5.912965097298503e-06,1.1931679257830877e-05,True,11.843390116394556,373.04350871778905,0.0044510726995873676,0.1976181304248299,5.625081424056931,-5.427463293632101,False
COP,2620,ssrc_log,106,1.2029368168560436e-07,1.1824975798273978e-05,True,11.741998021087,354.6030555671076,0.004193207910380608,3.598205914439972,9.459069197497936,-5.860863283057964,False
COP,2640,ssrc_log,107,9.334630397974187e-06,1.0539326749321246e-05,True,11.862461683096287,376.61778547738857,0.00396933546253052,0.007077614380490704,5.054974472756089,-5.047896858375598,False
COP,2660,ssrc_log,108,3.826792405394471e-05,1.0462132583847908e-05,True,11.7535726459195,356.66120406314593,0.0037314723705438734,1.3609058652454067,3.5902015677867523,-2.2292957025413456,False
COP,2680,ssrc_log,109,2.2807707317078202e-07,1.1265771228099585e-05,True,11.653209693877841,339.20506871065254,0.003821440524012883,2.920085837017279,8.726514081504115,-5.8064282444868365,False
COP,2700,ssrc_log,110,0.0001159946051886,1.1014910832319274e-05,True,11.710073278190508,348.98768641282874,0.0038441030461833507,7.176395642454594,2.5309265804535985,4.645469062000995,True
COP,2720,ssrc_log,111,1.272372014205116e-05,1.0203887307649465e-05,True,11.641399457233268,337.2079251323982,0.0034408652880898024,0.026249097747654382,4.603708102536604,-4.57745900478895,False
COP,2740,ssrc_log,112,1.854606650259063e-07,1.0463981703153229e-05,True,11.536618884273931,319.99630285117973,0.003348467357741709,3.050575232357142,8.801225869510178,-5.750650637153036,False
COP,2760,ssrc_log,113,5.4417478795635285e-05,9.20558603018096e-06,True,11.601551863541673,330.55594928954486,0.003042994184567969,3.1344791812991932,3.041794708247238,0.09268447305195515,True
COP,2780,ssrc_log,114,1e-10,9.582345701664744e-06,True,11.51839635386647,317.0939736950947,0.0030385356852583537,10.47027322388118,16.229471400759962,-5.759198176878781,False
COP,2800,ssrc_log,115,5.40843188310424e-06,9.353197662981736e-06,True,12.484044361350035,513.8966528141254,0.004806628261780497,0.12600324070030755,5.790917139487914,-5.664913898787606,False
COP,2820,ssrc_log,116,0.0003017984688438,9.89735291640124e-06,True,12.38033552487923,487.9279553327876,0.004829243864502193,26.07535493287925,1.8351796501447764,24.240175282734473,True
COP,2840,ssrc_log,117,1.6953113909613688e-06,1.005300292528501e-05,True,12.362325354314553,483.55384665279587,0.004861216490318041,0.9486422649796125,6.961526298993518,-6.012884034013906,False
COP,2860,ssrc_log,118,3.2819943790436558e-06,8.26018070830753e-06,True,12.290671113166885,466.5361720844112,0.003853719641996504,0.32032237351511617,6.069194464907187,-5.748872091392071,False
COP,2880,ssrc_log,119,0.0002004692068057,3.92881434862335e-05,True,12.197228679910312,445.24039062263887,0.01749271277668795,2.472799153562149,3.480339162892796,-1.007540009330647,False
COP,2900,ssrc_log,120,0.0003420029890131,1.848612578843621e-05,True,12.11184249558439,426.6317580347068,0.007886810907547075,14.582723674812335,2.181491574959228,12.401232099853107,True
COP,2920,ssrc_log,121,2.286779646478369e-05,1.268327176832494e-05,True,12.071564319446212,418.1257228721062,0.00530324388908653,0.21354305078203062,4.450656353306706,-4.237113302524675,False
COP,2940,ssrc_log,122,4.3171945763027836e-08,9.537301121868492e-06,True,11.9728518423828,397.98961866636546,0.0037957865355606074,4.402301584267807,10.384222696071516,-5.981921111803709,False
COP,2960,ssrc_log,123,1.4151040132339764e-05,2.4105778356221504e-05,True,12.132367397585602,431.03258857695624,0.010390419047803379,0.11970278511407706,5.600213217754089,-5.480510432640012,False
COP,2980,ssrc_log,124,0.0001094673658836,3.3943547731476884e-05,True,12.037921741622498,411.1511345265499,0.013955969174766275,1.0540553513669746,3.8558798838547244,-2.8018245324877498,False
COP,3000,ssrc_log,125,0.0004718329212712,2.486764772960884e-05,True,11.948658279331513,393.2042274703528,0.009778103434948464,15.030708417657731,2.079529911388445,12.951178506269287,True
COP,3020,ssrc_log,126,0.0001873599675089,1.0081400847773996e-05,True,11.91320624721345,386.29569429888915,0.003894440269565695,14.662376089966902,2.08238311768868,12.579992972278221,True
COP,3040,ssrc_log,127,6.103668821061412e-06,3.209206977842861e-05,True,11.876489585139323,379.26864982737453,0.012171553801895493,0.8499113484402165,6.598468286116898,-5.748556937676681,False
COP,3060,ssrc_log,128,3.5137419225661066e-07,4.2838608332809655e-05,True,11.810977225494774,367.04652559110264,0.0157237989543684,3.811545586798995,9.708856595763896,-5.897311008964901,False
COP,3080,ssrc_log,129,4.668026079596076e-05,1.0913373296932066e-05,True,11.914197709113484,386.48724050417985,0.004217918078847328,1.8240123759774711,3.514842677861636,-1.6908303018841648,False
COP,3100,ssrc_log,130,0.0003299523419452,1.0155054365491758e-05,True,11.834314865753527,371.3546117357034,0.0037711633065133253,28.01046355255142,1.5236840938135252,26.486779458737896,True
COP,3120,ssrc_log,131,8.022420006300476e-06,1.916510162304317e-05,True,11.825975677205331,369.809437286855,0.007087472327706714,0.2894461025374684,5.784975836396176,-5.4955297338587075,False
COP,3140,ssrc_log,132,7.898739291824096e-05,2.177786823959416e-05,True,11.74462922872711,355.0698797120971,0.00773270046320657,1.3385630372546098,3.5941398955183637,-2.255576858263754,False
COP,3160,ssrc_log,133,4.6088699003094654e-05,2.3684120017399453e-05,True,11.664454961341638,341.1176664515652,0.00807910576406075,0.28021173084311735,4.172173371864586,-3.891961641021469,False
COP,3180,ssrc_log,134,1.6460055962987904e-06,2.5534277765617747e-05,True,11.578270872063642,326.7304228791092,0.00834285794531521,1.8061328601950994,7.531006908930793,-5.724874048735694,False
COP,3200,ssrc_log,135,1.2089224961138094e-07,2.482154926431401e-05,True,11.556750930130814,323.23365928943065,0.008023192421303022,4.3294382824583915,10.102962376219219,-5.773524093760828,False
COP,3220,ssrc_log,136,3.924265071819069e-06,2.602784295267657e-05,True,11.695180314891847,346.3986077372455,0.009016043101071616,1.0427595700296228,6.740016998947706,-5.697257428918083,False
COP,3240,ssrc_log,137,6.657702873327545e-06,2.5423870579551944e-05,True,11.639786297064507,336.9360495951276,0.00856625211209698,0.6017821942971344,6.16058827968879,-5.558806085391655,False
COP,3260,ssrc_log,138,1.1084350859467199e-09,2.604094281455283e-05,True,11.570707037588845,325.4970891139732,0.008476283533629295,9.064518679058608,14.849833591833333,-5.785314912774725,False
COP,3280,ssrc_log,139,9.562369067580076e-05,2.4609095524550324e-05,True,12.221901764478666,450.76713791106573,0.011093016532895359,1.52840072089481,3.762270618565508,-2.233869897670698,False
COP,3300,ssrc_log,140,5.348050971531676e-06,2.500248190223116e-05,True,12.146049094559988,433.9913258066267,0.010850903568338071,0.7561437095095502,6.615764310421245,-5.859620600911694,False
COP,3320,ssrc_log,141,1.7801444091372142e-06,2.369961139785885e-05,True,12.077644278823529,419.39875058575154,0.009939629249504896,1.6638769715977664,7.62776960602525,-5.963892634427484,False
COP,3340,ssrc_log,142,1.45917160132703e-05,2.2510028866026515e-05,True,12.041207213941696,411.82710242874197,0.009270281046193284,0.08173874299963546,5.4556890362639345,-5.373950293264299,False
COP,3360,ssrc_log,143,5.624130699873751e-05,2.1534188936660744e-05,True,11.957954021155508,395.03604368666004,0.008506820205143874,0.6517119968651772,4.025583330506301,-3.3738713336411235,False
COP,3380,ssrc_log,144,0.0001129171729922,2.109819441375052e-05,True,11.880298316423954,379.99160417953834,0.008017174639733253,2.6745156669873213,3.2767711916935465,-0.6022555247062251,False
COP,3400,ssrc_log,145,0.0001552820147997,2.034089819657041e-05,True,11.816298314779765,368.0243694801652,0.007485982935890003,4.60137086996631,2.8962877311159785,1.7050831388503314,True
COP,3420,ssrc_log,146,0.0001077315577433,1.8712236824358128e-05,True,11.76170672387884,358.1147128174708,0.006701163027998795,3.0068135748762135,3.1464703663922284,-0.13965679151601496,False
COP,3440,ssrc_log,147,1.7935868902556525e-07,2.094525124076565e-05,True,11.700485691252904,347.3187150691164,0.007274712379614049,3.7688427934260966,9.610551839764483,-5.841709046338386,False
COP,3460,ssrc_log,148,4.000151630724738e-05,2.0074030888626185e-05,True,11.778884254072945,361.203722363484,0.007250850700183571,0.303209371756042,4.205473521039598,-3.902264149283556,False
COP,3480,ssrc_log,149,8.068769805672733e-05,1.9028787149056448e-05,True,11.702100436912149,347.5992439933596,0.006614426687046978,1.795663244093057,3.4186210249791547,-1.6229577808860975,False
COP,3500,ssrc_log,150,4.458496404680127e-05,1.8435146917459405e-05,True,11.63657520551462,336.39551738499125,0.006201534324918822,0.5353385270505195,3.942344683062138,-3.4070061560116183,False
COP,3520,ssrc_log,151,1.4184669164806154e-05,2.007298952875036e-05,True,11.56351947285298,324.32942284026205,0.006510293441480512,0.05386790086155013,5.131156871006925,-5.077288970145375,False
COP,3540,ssrc_log,152,0.0002497302248836,2.1199018879278747e-05,True,11.488043309050212,312.3179234850373,0.00662086468808879,8.313846437962125,2.315318695393841,5.9985277425682835,True
COP,3560,ssrc_log,153,3.198296419822426e-05,1.9628836906272994e-05,True,11.45032441462355,306.482974991091,0.00601593487894697,0.14118298229795778,4.242280023427382,-4.1010970411294245,False
COP,3580,ssrc_log,154,2.335884389497017e-05,1.9010674615397625e-05,True,11.376592413389645,295.3899083032985,0.00561559087041698,0.022747490734596143,4.486486067738079,-4.463738577003483,False
COP,3600,ssrc_log,155,5.751567056635169e-05,1.817125011809336e-05,True,11.302824023145511,284.6931722039859,0.005173259208349273,1.0129848730359852,3.5103186135474944,-2.4973337405115092,False
COP,3620,ssrc_log,156,3.856142086513709e-05,1.808130808093255e-05,True,11.23728760961158,275.51547698134704,0.0049817076719125145,0.37529403756463275,3.869016302923268,-3.4937222653586355,False
COP,3640,ssrc_log,157,2.54173818568652e-08,1.641221652056789e-05,True,11.168126795245566,266.1508884112518,0.0043681525228358095,5.4718966679663525,11.054423267769097,-5.582526599802745,False
COP,3660,ssrc_log,158,2.524112425907758e-05,1.565602718687655e-05,True,11.369062564942535,294.279878582217,0.004607283107621778,0.13461186926122348,4.212397562096493,-4.07778569283527,False
COP,3680,ssrc_log,159,1.81077324381841e-06,1.405571010109668e-05,True,11.298264418795478,284.0448673749594,0.003992480616013621,1.1781030659665288,6.698867610304373,-5.520764544337844,False
COP,3700,ssrc_log,160,0.0003849965750117,1.5739778317509983e-05,True,11.254780651951727,277.9358484182761,0.004374676334177566,20.263058206584077,1.5183591049969953,18.74469910158708,True
COP,3720,ssrc_log,161,1.831874715311588e-05,2.0830369939702283e-05,True,11.246418818585672,276.7762475792173,0.005765379205222483,0.007912000294146182,4.754878608346206,-4.74696660805206,False
COP,3740,ssrc_log,162,1.7343493592202866e-07,1.5618131212025296e-05,True,11.176779322856483,267.30482167663155,0.004174828409034824,3.5114899731221003,9.08882283884104,-5.577332865718939,False
COP,3760,ssrc_log,163,1.5666132389013186e-05,1.615892051958679e-05,True,11.235153002109325,275.22157514843514,0.004447310980256562,0.0004746895470031376,4.6520763165911765,-4.651601627044173,False
COP,3780,ssrc_log,164,1.7665340519263043e-06,2.396975590927808e-05,True,11.166247336330205,265.90089606220835,0.006373606064759062,1.6814718592094677,7.191178389468751,-5.509706530259283,False
COP,3800,ssrc_log,165,3.120949605384544e-05,1.2086294411286883e-05,True,11.140271860971954,262.4697744595456,0.0031723131151595806,0.6335717682444688,3.631331969041068,-2.9977602007965993,False
COP,3820,ssrc_log,166,2.816949238499527e-06,1.8510375334433805e-05,True,11.07803685050215,254.4281366147701,0.004709585647193657,1.03485911298048,6.422298872129697,-5.387439759149217,False
COP,3840,ssrc_log,167,2.0807453739994896e-05,1.8271844612627127e-05,True,11.032931407552784,248.75431031209422,0.004545224880174847,0.008821435847272019,4.3910990797012674,-4.382277643853995,False
COP,3860,ssrc_log,168,2.20466531580989e-06,1.4176584542574509e-05,True,10.96695660147753,240.68241893920595,0.003412078628244883,1.016530475100117,6.345147375355561,-5.328616900255444,False
COP,3880,ssrc_log,169,6.893320501596345e-05,2.0501137932715067e-05,True,10.92233018873527,235.37149467809795,0.004825406914974464,1.1497511240021714,3.2627978222867204,-2.113046698284549,False
ETH,500,ssrc_log,0,0.0001256695826123,0.0004134538288747,False,,,,,,,False
