escenario,t0,mode,ventana_incluye_shock,mase,lambda_elegida,lambda_relativa,mae_validacion,lambda_traza_legacy,n_inner_train,n_validacion
limpio,7780,naive,False,0.22191023582373912,,,,,,
limpio,7800,ols,False,0.39353571984787933,,,,,,
limpio,7800,ridge,False,0.39379507226709887,1.0061458040877312e-05,1e-08,0.07432840508545424,100.61458040877312,400.0,100.0
limpio,7800,nnls,False,3.291619201883173,,,,,,
limpio,7800,ssrc,False,0.11839426521632714,0.024138704174164825,0.0001,0.020202915487112883,24.138704174164825,400.0,100.0
limpio,7800,naive,False,3.1670313136611163,,,,,,
limpio,7820,ols,False,0.1920629780767056,,,,,,
limpio,7820,ridge,False,0.2174981067816811,0.10215762455515885,0.0001,0.06959279080127706,102.15762455515886,400.0,100.0
limpio,7820,nnls,False,0.6615083673023591,,,,,,
limpio,7820,ssrc,False,0.1765864637885449,0.024549226257923978,0.0001,0.02203234306840648,24.549226257923976,400.0,100.0
limpio,7820,naive,False,0.5777417775018943,,,,,,
limpio,7840,ols,False,0.6426201927431809,,,,,,
limpio,7840,ridge,False,0.6191318095144517,0.10266308364768356,0.0001,0.06615201675045995,102.66308364768356,400.0,100.0
limpio,7840,nnls,False,0.3757734880408974,,,,,,
limpio,7840,ssrc,False,0.04959060031639332,0.024594220233532138,0.0001,0.022062676060700205,24.594220233532138,400.0,100.0
limpio,7840,naive,False,0.061264934561513634,,,,,,
limpio,7860,ols,False,1.6203401939270703,,,,,,
limpio,7860,ridge,False,1.555264700730329,0.09985778395552457,0.0001,0.06521503149826191,99.85778395552457,400.0,100.0
limpio,7860,nnls,False,0.0813195998334643,,,,,,
limpio,7860,ssrc,False,0.24303039546821167,0.024154906091281955,0.0001,0.023371550405351126,24.154906091281955,400.0,100.0
limpio,7860,naive,False,0.4227522438787403,,,,,,
limpio,7880,ols,False,0.0774755605614656,,,,,,
limpio,7880,ridge,False,0.119177442062464,0.10262967113860036,0.0001,0.06438186390669257,102.62967113860037,400.0,100.0
limpio,7880,nnls,False,0.3474313859057578,,,,,,
limpio,7880,ssrc,False,0.33788302058657893,0.00024534284673280644,1e-06,0.028776759474424284,24.53428467328065,400.0,100.0
limpio,7880,naive,False,0.3445047748685917,,,,,,
limpio,7900,ols,False,0.36411976183385103,,,,,,
limpio,7900,ridge,False,0.3722260668500908,0.1012709412454483,0.0001,0.057050072345763175,101.2709412454483,400.0,100.0
limpio,7900,nnls,False,0.7114331847816028,,,,,,
limpio,7900,ssrc,False,0.21699826360709779,0.02432106267361422,0.0001,0.03064752801143119,24.32106267361422,400.0,100.0
limpio,7900,naive,False,0.6736540557703051,,,,,,
limpio,7920,ols,False,0.17086386044703059,,,,,,
limpio,7920,ridge,False,0.16966048934466615,0.000980896735276464,1e-06,0.05511525633651284,98.08967352764641,400.0,100.0
limpio,7920,nnls,False,0.1429055582499998,,,,,,
limpio,7920,ssrc,False,0.1267525408348501,0.0239902724656455,0.0001,0.03052289985324295,23.990272465645504,400.0,100.0
limpio,7920,naive,False,0.14287055928922063,,,,,,
limpio,7940,ols,False,0.26448392537880283,,,,,,
limpio,7940,ridge,False,0.28386468346012544,0.09598694329717554,0.0001,0.05585114052680232,95.98694329717554,400.0,100.0
limpio,7940,nnls,False,0.721921027748613,,,,,,
limpio,7940,ssrc,False,0.08391608408304621,0.023587830295776314,0.0001,0.03150568711386604,23.587830295776314,400.0,100.0
limpio,7940,naive,False,0.6552104253589424,,,,,,
limpio,7960,ols,False,0.6328810591229451,,,,,,
limpio,7960,ridge,False,0.6255943236015395,0.09787637704294315,0.0001,0.06101996525294551,97.87637704294315,400.0,100.0
limpio,7960,nnls,False,0.09646564197272883,,,,,,
limpio,7960,ssrc,False,0.08088662037309191,2.379343636414894e-06,1e-08,0.030604073004874187,23.79343636414894,400.0,100.0
limpio,7960,naive,False,0.18815855694559885,,,,,,
limpio,7980,ols,False,1.4122353200035103,,,,,,
limpio,7980,ridge,False,1.4182507117447676,0.000937496102589605,1e-06,0.05791376349675215,93.7496102589605,400.0,100.0
limpio,7980,nnls,False,0.7365950437044385,,,,,,
limpio,7980,ssrc,False,0.8078824883842755,0.00023176662725461907,1e-06,0.027162126255076954,23.17666272546191,400.0,100.0
limpio,7980,naive,False,0.9298988313545595,,,,,,
limpio,8000,ols,False,0.11755687593734324,,,,,,
limpio,8000,ridge,False,0.14839028209215394,0.0955842641454807,0.0001,0.06530997538388611,95.58426414548069,400.0,100.0
limpio,8000,nnls,False,0.508993049337995,,,,,,
limpio,8000,ssrc,False,0.18867205104218968,0.023632446402172717,0.0001,0.033301994290264404,23.632446402172718,400.0,100.0
limpio,8000,naive,False,0.390766046285339,,,,,,
limpio,8020,ols,False,0.3122438524222584,,,,,,
limpio,8020,ridge,False,0.3416648402397499,0.09625084080813581,0.0001,0.06395266802975992,96.25084080813582,400.0,100.0
limpio,8020,nnls,False,0.49960913586109607,,,,,,
limpio,8020,ssrc,False,0.06386418295797171,0.023827883030776025,0.0001,0.03166315065143936,23.827883030776025,400.0,100.0
limpio,8020,naive,False,0.841897679170531,,,,,,
limpio,8040,ols,False,0.1366880796516251,,,,,,
limpio,8040,ridge,False,0.13716665554394328,0.0009633987216013328,1e-06,0.059982876295847996,96.33987216013328,400.0,100.0
limpio,8040,nnls,False,0.04149561571540093,,,,,,
limpio,8040,ssrc,False,0.06446804097467505,0.023942842496693085,0.0001,0.032523759400622375,23.942842496693086,400.0,100.0
limpio,8040,naive,False,0.11558076426922131,,,,,,
limpio,8060,ols,False,0.2784504193848692,,,,,,
limpio,8060,ridge,False,0.2784494857878999,9.627049473726857e-06,1e-08,0.055335770176027574,96.27049473726856,400.0,100.0
limpio,8060,nnls,False,0.7654166364914488,,,,,,
limpio,8060,ssrc,False,0.05568089321566651,0.024004979222066413,0.0001,0.032223193978308556,24.00497922206641,400.0,100.0
limpio,8060,naive,False,0.7412243432534132,,,,,,
limpio,8080,ols,False,0.6571739571364964,,,,,,
limpio,8080,ridge,False,0.65718583452649,9.583770852839068e-06,1e-08,0.06018402217944449,95.83770852839068,400.0,100.0
limpio,8080,nnls,False,0.07438005590931523,,,,,,
limpio,8080,ssrc,False,0.10285453765371202,0.023764651650745202,0.0001,0.03081212898474509,23.764651650745204,400.0,100.0
limpio,8080,naive,False,0.27149701129130704,,,,,,
limpio,8100,ols,False,1.4566743554464965,,,,,,
limpio,8100,ridge,False,1.4567199855248174,9.392912439868674e-06,1e-08,0.05839208981880075,93.92912439868674,400.0,100.0
limpio,8100,nnls,False,0.5807551349217508,,,,,,
limpio,8100,ssrc,False,0.7142853031662443,2.325314483132903e-06,1e-08,0.02309104876965461,23.25314483132903,400.0,100.0
limpio,8100,naive,False,0.7773225296982036,,,,,,
limpio,8120,ols,False,0.13913596698443909,,,,,,
limpio,8120,ridge,False,0.1549462830205971,0.09436627034349453,0.0001,0.06426298950918795,94.36627034349453,400.0,100.0
limpio,8120,nnls,False,0.5073550504816279,,,,,,
limpio,8120,ssrc,False,0.1292728720041457,2.369770627144613e-06,1e-08,0.026376872654704595,23.697706271446133,400.0,100.0
limpio,8120,naive,False,0.38783058612238663,,,,,,
limpio,8140,ols,False,0.3436751761026065,,,,,,
limpio,8140,ridge,False,0.3634787442881216,0.09526264444074657,0.0001,0.06332302082560011,95.26264444074657,400.0,100.0
limpio,8140,nnls,False,0.6146394936645723,,,,,,
limpio,8140,ssrc,False,0.07971106817988542,0.00023971175467412976,1e-06,0.023189828548636698,23.971175467412976,400.0,100.0
limpio,8140,naive,False,0.8800540624823686,,,,,,
limpio,8160,ols,False,0.12031252270767484,,,,,,
limpio,8160,ridge,False,0.12129609588662958,0.0009839335278837152,1e-06,0.059749428336433937,98.39335278837153,400.0,100.0
limpio,8160,nnls,False,0.00018762489600064074,,,,,,
limpio,8160,ssrc,False,0.016127433691035864,0.0002428467467950231,1e-06,0.025510226978570888,24.284674679502313,400.0,100.0
