seed,window_start,regime,horizon,mase_ssrc,mase_static,mase_ridge,mase_ols
100,2040,clean_1step,1,0.03324582792986002,0.022323125902732478,0.20649270507469822,0.21075363832739388
100,2080,clean_multistep,5,0.4013272984775788,0.2904410213286868,1.6330664649390714,1.4205426700568942
100,2080,clean_multistep,10,0.6074961506806117,0.2505761070730771,1.3451020760858665,1.4063627789308952
100,2080,clean_1step,1,0.006645345676845231,0.04207002679541272,0.5668346785289434,0.5124085730501409
100,2120,clean_multistep,5,1.2520989091770303,0.18259938152509544,0.8845422037142133,0.8823492868565752
100,2120,clean_multistep,10,3.9469057895420963,1.2271228799681606,1.352232066067357,1.3508261161445616
100,2120,clean_1step,1,0.03247995202146991,0.023649333535133845,0.17835383638375532,0.1780548370929707
100,2160,clean_multistep,5,0.06801844461181401,0.014930833613278072,0.46249916171054495,0.4609832166012418
100,2160,clean_multistep,10,2.0414504288664177,0.04081650767198203,0.40191623272688326,0.4004454031314153
100,2160,clean_1step,1,0.016872280240505588,0.004248083055256786,0.12353490029841244,0.12328130483690171
100,2200,clean_multistep,5,0.7459014299714041,0.08043608772462146,2.706419918645398,2.697080692876976
100,2200,clean_multistep,10,0.720459323639823,0.25329633299225585,3.240528114739725,3.2140868813943606
100,2200,clean_1step,1,0.11507423018861261,0.010163391207422774,0.33191629435255127,0.32397951189051133
100,2240,clean_multistep,5,1.1491383187649271,0.1885956071174858,0.777102840709027,0.777506725300589
100,2240,clean_multistep,10,3.822146758107931,1.0221011187731268,1.856628976826102,1.8565037460230114
100,2240,clean_1step,1,0.02121212821323222,0.024579808604239535,0.17415112039543282,0.17419778249502899
100,2280,clean_multistep,5,0.12114963670424984,0.018249055551244068,1.286039794850393,1.285931968084271
100,2280,clean_multistep,10,1.3181726476814295,0.1568331310569784,1.833881329810981,1.8338292525612427
100,2280,clean_1step,1,0.0257437946397234,0.0017732864176452493,0.603003177838163,0.6029857668988691
100,2320,clean_multistep,5,0.13308555089319635,0.15481066950303032,2.4360989592473783,2.2986828630544553
100,2320,clean_multistep,10,0.25546040384402546,0.1263725108733234,2.7490791120609295,2.594604795825975
100,2320,clean_1step,1,0.005854782261352358,0.015387967312618345,0.2553732447243456,0.22845549158835818
100,2360,clean_multistep,5,0.19736646946018588,0.37555900197196024,2.267927139703742,2.819186697944708
100,2360,clean_multistep,10,2.4840786244861555,2.3980663560728117,4.762438946771651,5.516277590111305
100,2360,clean_1step,1,0.0017317834324563097,0.03497869007095565,0.3377283573059856,0.41123295634072743
100,2400,clean_multistep,5,0.07747743787867321,0.033165766300275915,1.5499338823624853,1.7556588461306233
100,2400,clean_multistep,10,0.6831647454170807,0.10274720939387474,1.790533483193662,2.18565845406417
100,2400,clean_1step,1,0.0033985575800236766,0.021779925048871884,0.013692355178761263,0.04540572982704882
100,2440,clean_multistep,5,0.5049394664161224,0.11973481935426557,1.6090431347776644,1.4293482029587061
100,2440,clean_multistep,10,0.9293976209907927,0.17923215178695304,3.315776538048938,3.0936591128519124
100,2440,clean_1step,1,0.023025369400853472,0.006056870817522568,0.08941020967873488,0.05985567530662309
100,2480,clean_multistep,5,0.07073104691723554,0.009918818305293209,1.6267283663922134,1.6268628398296696
100,2480,clean_multistep,10,0.08211950345882701,0.09284627458569537,2.409959015247578,2.409953578034287
100,2480,clean_1step,1,0.042129170981220924,0.004631925759578707,0.01962725372541574,0.019563884885769746
100,2520,clean_multistep,5,0.6528575961818841,0.19888156775699103,3.3182815831041017,3.203992548443682
100,2520,clean_multistep,10,0.5573403319328677,0.20564069441376515,2.513628075525277,2.45716665851011
100,2520,clean_1step,1,0.05323373301764774,0.011778992159664365,0.4444866148296896,0.41373931832395594
100,2560,clean_multistep,5,0.23216864384435856,0.0683055981848251,2.0831231541130504,2.865569189873528
100,2560,clean_multistep,10,0.7220705506742966,0.19024316871820368,4.929489406017084,5.993925369169351
100,2560,clean_1step,1,0.02712688365535124,0.009846399687247478,0.19864656571064992,0.2707324643261888
100,2600,clean_multistep,5,0.0958667274745014,0.03808276513788439,1.567170839295985,1.8036173745292965
100,2600,clean_multistep,10,0.6737252597798102,0.1285079265172206,1.6372375152670162,2.3417755038009322
100,2600,clean_1step,1,0.008663405399381733,0.01886364537494927,0.08906760167542076,0.14692496983766282
100,2640,clean_multistep,5,0.45402109287397174,0.1367248167976996,1.1789415089041793,1.054511563678491
100,2640,clean_multistep,10,1.8793343990144538,0.31715473462952803,3.8248513982765484,3.6650265012374974
100,2640,clean_1step,1,0.0022764112991010134,0.01055076074587727,0.05233511255425118,0.03204591470189727
100,2680,clean_multistep,5,0.16290044286647112,0.009639296574115967,0.659967067072272,0.5307476618721221
100,2680,clean_multistep,10,0.17909845279518255,0.19968098399165424,1.6462966480634436,1.8068794102926247
100,2680,clean_1step,1,0.07625925191364231,0.008768429854681467,0.6186960781979444,0.5583659620000858
100,2720,clean_multistep,5,1.6755585327522582,0.32088153980537865,2.703567693615037,2.6567609348388346
100,2720,clean_multistep,10,3.111620767060075,0.4244107540615537,3.46786926635945,3.4016451194556603
100,2720,clean_1step,1,0.10585972909283352,0.03288000041001194,0.32891342731298434,0.31417869127972703
100,2760,clean_multistep,5,0.39692245203022924,0.022686061572565856,0.38773408103561663,0.6409708950479844
100,2760,clean_multistep,10,5.492867751029348,0.12902560473799335,2.0351644084277662,1.9815986393313842
100,2760,clean_1step,1,0.023980880245817904,0.003949574717990689,0.12446895591952935,0.1609553876385824
100,2800,clean_multistep,5,0.5107924097718561,0.03892730678817709,3.0029306505081594,3.0051436602940647
100,2800,clean_multistep,10,0.5143980853777407,0.10830615620061305,3.216461703039692,3.225956048965143
100,2800,clean_1step,1,0.11922959737731807,0.012709091932320954,0.6557007145899703,0.6559619465517815
100,2840,clean_multistep,5,0.5031272026292164,0.12105623030807691,2.4286912302889125,2.41223640439506
100,2840,clean_multistep,10,0.8249024067038809,0.17889867475567883,4.095095548268255,4.059753040780443
100,2840,clean_1step,1,0.03817205921771501,0.0066713354906339445,0.24216668506183212,0.23467965849631764
100,2880,clean_multistep,5,0.37516449446608385,0.056882592394821935,1.018322973625573,0.8922970729198227
100,2880,clean_multistep,10,3.068771182211312,0.7590932107188232,1.439871419068705,0.9838863459765116
