ubicacion,magnitud_sigma,signo,t0,kappa_raw,kappa_lw,ventana_incluye_shock
15000,15,-1,28360,1195183.3092516637,378.8407956394081,False
15000,15,-1,28380,1316818.8220582185,383.86868002768205,False
15000,15,-1,28400,1344259.794629577,409.6118751544108,False
15000,15,-1,28420,1344074.7853930974,431.2847053526048,False
15000,15,-1,28440,1342755.056479333,450.4905749186201,False
15000,15,-1,28460,1352564.6410883174,475.49287063533495,False
15000,15,-1,28480,1332658.3218580903,477.8093060010152,False
15000,15,-1,28500,1414023.0892434083,514.2114679491997,False
15000,15,-1,28520,1385369.3858188065,516.651386295188,False
15000,15,-1,28540,1410203.216214227,542.2462481704681,False
15000,15,-1,28560,1598178.3287092412,541.0255676607524,False
15000,15,-1,28580,1570204.5975134012,586.5709558374245,False
15000,15,-1,28600,1617193.0320329044,620.3626768115142,False
15000,15,-1,28620,1630210.9187362562,653.3741902365143,False
15000,15,-1,28640,1611922.8818347524,659.3544035057741,False
15000,15,-1,28660,1631165.1255380735,654.0807853936905,False
15000,15,-1,28680,1597321.5681604962,653.0254385062643,False
15000,15,-1,28700,1625316.9170860332,689.1299133399494,False
15000,15,-1,28720,1603518.5256570356,659.5583206234229,False
15000,15,-1,28740,1523323.293331423,668.9106978082889,False
15000,15,-1,28760,1479740.0157603133,626.3380155846539,False
15000,15,-1,28780,1494106.4798279665,612.9112946967263,False
15000,15,-1,28800,1463180.0293037738,556.8360730079106,False
15000,15,-1,28820,1483557.1714615216,595.3183854593258,False
15000,15,-1,28840,1451407.5358899834,596.8032012464564,False
15000,15,-1,28860,1466848.4683856233,593.4995681194339,False
15000,15,-1,28880,1500897.7319922943,628.7760820672514,False
15000,15,-1,28900,1485717.9098736113,630.1809461852407,False
15000,15,-1,28920,1475600.152191466,615.9249606322005,False
15000,15,-1,28940,1514263.213146235,629.5718415331828,False
15000,15,-1,28960,1376735.6771962978,623.1616171474942,False
15000,15,-1,28980,1421343.3830052095,652.8169644608575,False
15000,15,-1,29000,1387987.4514440275,617.925690953252,False
15000,15,-1,29020,1418588.101717196,653.1944512527033,False
15000,15,-1,29040,1421204.2866532495,655.6473817128614,False
15000,15,-1,29060,1261663.639123238,648.1664829509151,False
15000,15,-1,29080,1285723.6473936792,658.2284161639604,False
15000,15,-1,29100,1257117.6401000754,655.709830553672,False
15000,15,-1,29120,1281109.7811293523,682.0204486445978,False
15000,15,-1,29140,1329769.3108040658,724.7884497799918,False
15000,15,-1,29160,1328855.1574498801,723.8108918332273,False
15000,15,-1,29180,1359405.2884282484,742.5299447560443,False
15000,15,-1,29200,1297827.1808681458,688.4988707366576,False
15000,15,-1,29220,1340206.4839754319,726.5623055728736,False
15000,15,-1,29240,1412162.3607823923,714.2198464733726,False
15000,15,-1,29260,1445848.8913453694,768.758809769846,False
15000,15,-1,29280,1417297.997316486,777.9293791903984,False
15000,15,-1,29300,1415323.6089158587,774.5285251669575,False
15000,15,-1,29320,1386395.007967332,737.2094058924299,False
15000,15,-1,29340,1436087.6539552195,779.4564191635419,False
15000,15,-1,29360,1422074.4036245402,776.9167754035204,False
15000,15,-1,29380,1389168.8592979515,735.097212482313,False
15000,15,-1,29400,1389088.3469796882,733.423179423173,False
15000,15,-1,29420,1394093.3234752684,734.9223233246712,False
15000,15,-1,29440,1382387.2001693742,726.8964671930064,False
15000,15,-1,29460,1447152.543184931,705.9903986216267,False
15000,15,-1,29480,1367725.77138065,696.5076258099314,False
15000,15,-1,29500,1363932.0080961818,699.9269249757366,False
15000,15,-1,29520,1395831.20371786,727.6420528015676,False
15000,15,-1,29540,1368464.0931775698,716.4333368158965,False
15000,15,-1,29560,1590141.4045671069,730.4845881409025,False
15000,15,-1,29580,1535585.6274544373,680.0960950091053,False
15000,15,-1,29600,1556348.6094277087,682.9139760850233,False
15000,15,-1,29620,1545825.1153551354,659.4644364053254,False
15000,15,-1,29640,1525249.2092990219,633.2808868286477,False
15000,15,-1,29660,1462512.990821593,611.6208853092564,False
15000,15,-1,29680,1472560.8321660275,598.2891010425648,False
15000,15,-1,29700,1362303.6627994135,589.7226531628866,False
15000,15,-1,29720,1357899.9588014202,601.8397983237336,False
15000,15,-1,29740,1412319.1766762908,633.207587842806,False
15000,15,-1,29760,1416285.1728898494,626.7212149774313,False
15000,15,-1,29780,1356890.6633103732,633.0489813791631,False
15000,15,-1,29800,1340673.8573626257,631.3429105842672,False
15000,15,-1,29820,1349521.2880063336,624.5520679980023,False
15000,15,-1,29840,1329668.0196222304,591.8934981532806,False
15000,15,-1,29860,1109963.1701520048,559.668217396599,False
15000,15,-1,29880,1105285.6876335824,574.5960132376061,False
15000,15,-1,29900,1094355.1415604649,586.6841136026588,False
15000,15,-1,29920,1114130.4358306418,615.6078581487716,False
15000,15,-1,29940,1110510.3282928455,629.119321778217,False
15000,15,-1,29960,1167265.0717892377,655.4621557399934,False
15000,15,-1,29980,1254610.3056145364,710.7405853735308,False
15000,20,1,500,1325774.088688309,528.792281811897,False
15000,20,1,520,1305960.710228557,500.6545529120135,False
15000,20,1,540,1186923.14287032,474.84070747845715,False
15000,20,1,560,1156161.8345203444,441.253368507135,False
15000,20,1,580,1154175.2596399952,432.277981577876,False
15000,20,1,600,1288820.37931127,426.6693899102335,False
15000,20,1,620,1309889.396562995,433.51889391921725,False
15000,20,1,640,1297818.5070698853,450.098798504382,False
15000,20,1,660,1321691.721457214,469.1461666638669,False
15000,20,1,680,1233297.2639536501,471.2570644293379,False
15000,20,1,700,1289085.746666623,489.0808595073374,False
15000,20,1,720,1287592.9440684072,489.55488622892346,False
15000,20,1,740,1334367.116240565,495.0393094064758,False
15000,20,1,760,1334416.304101957,498.72761043108335,False
15000,20,1,780,1334828.1409537874,528.5369558028525,False
15000,20,1,800,1335534.2670224167,528.6076585787316,False
15000,20,1,820,1311291.4051162025,527.5251167951325,False
15000,20,1,840,1326303.661167265,524.6953196268022,False
15000,20,1,860,1281995.2038047388,529.7355179211597,False
15000,20,1,880,1321764.5164416847,557.233140153722,False
15000,20,1,900,1314375.7180605081,554.7886699409509,False
15000,20,1,920,1272767.1868124292,525.7961738875911,False
15000,20,1,940,1306940.9333282895,552.4439426635998,False
15000,20,1,960,1308505.5962289916,553.5068604128943,False
15000,20,1,980,1333778.7409596136,569.2534123634541,False
15000,20,1,1000,1282276.8893949674,562.4951648429847,False
15000,20,1,1020,1306449.9583380078,588.0215348553008,False
15000,20,1,1040,1501347.1093580548,630.3725308656216,False
15000,20,1,1060,1511003.6694635414,672.9054443325583,False
15000,20,1,1080,1564002.0401046078,715.3061781063176,False
15000,20,1,1100,1594086.9693149575,751.0829363288907,False
15000,20,1,1120,1562327.8695033384,748.8671399255861,False
15000,20,1,1140,1607736.3257921643,779.6903478720627,False
15000,20,1,1160,1586722.7691095145,750.6202822010847,False
15000,20,1,1180,1670616.76126296,788.4431610553166,False
15000,20,1,1200,1638677.036990613,743.8079363745583,False
15000,20,1,1220,1407208.2064125421,671.5102519624181,False
15000,20,1,1240,1406528.7758253077,700.4939499819226,False
15000,20,1,1260,1415488.533711439,726.2682121341733,False
15000,20,1,1280,1464961.471542545,745.6888257214537,False
15000,20,1,1300,1430550.4360504248,737.6535693710581,False
15000,20,1,1320,1353607.1740741483,736.7062885891083,False
15000,20,1,1340,1325316.3522250091,687.3844871461685,False
15000,20,1,1360,1336747.9975834414,651.1307972305963,False
15000,20,1,1380,1313332.019163859,618.1554353078259,False
15000,20,1,1400,1312992.1489728587,618.3833879772227,False
15000,20,1,1420,1305837.2102669773,620.3357102455847,False
15000,20,1,1440,1305383.0981501609,618.8979149804686,False
15000,20,1,1460,1307447.1048049221,620.1283810929933,False
15000,20,1,1480,1290658.320595605,618.4459837328455,False
15000,20,1,1500,1366822.0692162903,654.4251566913686,False
15000,20,1,1520,1334913.332811642,620.9026944455659,False
15000,20,1,1540,1337834.7757228217,616.1737220281108,False
15000,20,1,1560,1329818.53877459,585.1551057441642,False
15000,20,1,1580,1329531.2787134047,586.929550376952,False
15000,20,1,1600,1313256.634033827,575.6899328987703,False
15000,20,1,1620,1321122.1368648654,590.9184454619716,False
15000,20,1,1640,1321816.4530084722,591.2685051574755,False
15000,20,1,1660,1318119.7195371788,590.9446179418975,False
15000,20,1,1680,1342336.9531415075,597.3118561015565,False
15000,20,1,1700,1274277.1728225893,596.4067234051985,False
15000,20,1,1720,1465996.6593655103,630.0349893132295,False
15000,20,1,1740,1494012.4948085898,643.6777033890111,False
15000,20,1,1760,1456458.7622570575,615.7956841886504,False
15000,20,1,1780,1445970.3473680196,598.0171564573288,False
15000,20,1,1800,1484690.4766068102,606.892320909087,False
15000,20,1,1820,1559314.605102796,614.2089910218191,False
15000,20,1,1840,1606949.9528881907,653.0005057554708,False
15000,20,1,1860,1553906.1582695784,676.2541332097131,False
15000,20,1,1880,1530657.8042592392,673.6415254575959,False
15000,20,1,1900,1521087.068422218,639.4813462321307,False
15000,20,1,1920,1488224.1757777212,636.5125368214859,False
15000,20,1,1940,1509122.2352989537,673.3120421877812,False
15000,20,1,1960,1503068.6716779505,669.9535055758479,False
15000,20,1,1980,1505273.7504268577,631.2705435697312,False
15000,20,1,2000,1437798.5351511794,619.795656229468,False
15000,20,1,2020,1434446.209367942,616.575089031495,False
15000,20,1,2040,1425523.099002902,582.4939551880587,False
15000,20,1,2060,1460032.8202971737,619.8709906596761,False
15000,20,1,2080,1377341.425748517,587.7954343620002,False
15000,20,1,2100,1397699.4280253379,596.299180476828,False
15000,20,1,2120,1434361.2465364807,615.6660040095782,False
15000,20,1,2140,1280074.6666160033,609.6990675526657,False
15000,20,1,2160,1299259.1284941346,634.3611921612652,False
15000,20,1,2180,1331738.6601346137,671.9611013094346,False
15000,20,1,2200,1410889.675651012,702.7883106999492,False
15000,20,1,2220,1399592.4051444428,672.5392989598575,False
15000,20,1,2240,1322671.696542932,599.7319586673493,False
15000,20,1,2260,1346162.884080789,621.8525558048526,False
15000,20,1,2280,1330253.0149111769,589.5701753538235,False
15000,20,1,2300,1300587.4509225837,570.6903147538575,False
15000,20,1,2320,1338593.1175273277,591.7010774753901,False
15000,20,1,2340,1329511.0161401562,589.9988325135773,False
15000,20,1,2360,1367221.3293556976,574.6852033608016,False
15000,20,1,2380,1295136.4257413943,598.380954927689,False
15000,20,1,2400,1301585.4599307799,626.0062542898137,False
15000,20,1,2420,1390783.8152838596,667.1520173253217,False
15000,20,1,2440,1365383.069068949,629.886780298374,False
15000,20,1,2460,1117459.9341134971,612.4600781601104,False
15000,20,1,2480,1122250.4782306643,634.427267410349,False
15000,20,1,2500,1154620.4462542732,670.1173739455088,False
15000,20,1,2520,1183017.8645436573,699.0263049692383,False
15000,20,1,2540,1231795.0860977126,765.586522670033,False
15000,20,1,2560,1224781.9655241147,762.4229804718221,False
15000,20,1,2580,1260133.7807459456,772.6508553018338,False
15000,20,1,2600,1228828.6746483538,753.99937280512,False
15000,20,1,2620,1198225.0188329336,715.5830234099627,False
15000,20,1,2640,1297163.2290755946,703.8352639115578,False
15000,20,1,2660,1241179.4846610278,690.723805692049,False
15000,20,1,2680,1177603.434829918,611.5557989431036,False
15000,20,1,2700,1167193.2796860184,586.1062307835223,False
15000,20,1,2720,1147948.5678102537,585.7795663843858,False
15000,20,1,2740,1133525.833705365,610.3631943529656,False
15000,20,1,2760,1148314.0898370615,619.2925612073991,False
15000,20,1,2780,1180502.45851513,669.6595273091334,False
15000,20,1,2800,1190875.7628666537,669.763913306348,False
15000,20,1,2820,1174706.627112688,649.9196681973878,False
15000,20,1,2840,1132850.934511574,626.9542547688035,False
15000,20,1,2860,1127164.42627408,620.0775562881068,False
15000,20,1,2880,1185493.7812104234,604.5602536743564,False
15000,20,1,2900,1155658.2374257566,573.5645825081045,False
15000,20,1,2920,1092237.7934805877,560.8053228403174,False
15000,20,1,2940,1090295.4161125708,555.7445619079775,False
15000,20,1,2960,1399822.3352355873,615.5688935902913,False
15000,20,1,2980,1312667.3259397796,583.3942365511068,False
15000,20,1,3000,1302954.0150804007,560.2990236862129,False
15000,20,1,3020,1346804.268091011,600.535409504758,False
15000,20,1,3040,1274834.6058033323,557.6588186142541,False
15000,20,1,3060,1268780.7661319934,529.6631279583299,False
15000,20,1,3080,1260935.196610493,535.77318660671,False
15000,20,1,3100,1279312.779755109,543.7693925224065,False
15000,20,1,3120,1265756.128301961,537.5750538497335,False
15000,20,1,3140,1279560.1705545648,560.318426397648,False
15000,20,1,3160,1318934.03264547,549.5864974824125,False
15000,20,1,3180,1246638.1652287615,553.6977710157208,False
15000,20,1,3200,1272584.6596199933,595.8753074790775,False
15000,20,1,3220,1334726.9458272855,645.8218618348113,False
15000,20,1,3240,1172390.2648833492,608.9419316635662,False
15000,20,1,3260,1145787.332128163,602.0622876576248,False
15000,20,1,3280,1122314.2626554465,600.5475240762946,False
15000,20,1,3300,1131486.9129170394,614.824370821923,False
15000,20,1,3320,1177058.6179578404,674.6534633901786,False
15000,20,1,3340,1243272.5758210232,704.2176699766866,False
15000,20,1,3360,1210133.611677822,721.660839787219,False
15000,20,1,3380,1193039.73192333,713.908271953137,False
15000,20,1,3400,1213505.368227496,716.4850879601288,False
15000,20,1,3420,1237944.0168061554,700.3909064194854,False
15000,20,1,3440,1246717.9064366212,710.7471909163877,False
15000,20,1,3460,987324.3373878917,635.3874312685061,False
15000,20,1,3480,1015312.452793635,658.6649768931901,False
15000,20,1,3500,1018223.1228251845,681.1856818127787,False
15000,20,1,3520,981731.8808176443,634.3034151022993,False
15000,20,1,3540,1015295.1251870396,675.3500557185703,False
15000,20,1,3560,1042889.1689865488,701.7682405468307,False
15000,20,1,3580,1077562.2015840746,745.3625830059732,False
15000,20,1,3600,1074722.0852076535,739.3502398312642,False
15000,20,1,3620,1052947.5355028913,727.304563367629,False
15000,20,1,3640,1064826.2725364324,738.8533934800914,False
15000,20,1,3660,1127277.844105927,808.7902406305824,False
15000,20,1,3680,1150111.3338781544,813.78923304722,False
15000,20,1,3700,1145036.830523878,802.4297829254925,False
15000,20,1,3720,1119836.8556466813,781.6887980452225,False
15000,20,1,3740,1306936.3047417523,850.1734109381943,False
15000,20,1,3760,1340454.7170254781,877.9498957803494,False
15000,20,1,3780,1306416.4671076674,825.028755477251,False
15000,20,1,3800,1289792.946742191,816.0592399994503,False
15000,20,1,3820,1276357.2696303728,784.9858818304776,False
15000,20,1,3840,1237691.5236736054,745.4621230790221,False
15000,20,1,3860,1238752.3074464237,742.6288280892253,False
15000,20,1,3880,1245383.98630632,747.823909194767,False
15000,20,1,3900,1239659.6808760106,745.8941612791305,False
15000,20,1,3920,1268571.7651110126,781.5405135444546,False
15000,20,1,3940,1245583.8748832243,738.011445363661,False
15000,20,1,3960,1236081.6490133815,727.2202090426628,False
15000,20,1,3980,1232876.8670615125,692.6337402382445,False
15000,20,1,4000,1210391.3870465066,630.0839803118714,False
15000,20,1,4020,1201799.5274186034,593.7660107047963,False
15000,20,1,4040,1175584.581458233,533.2480998849419,False
15000,20,1,4060,1152103.0798527494,505.3359224930619,False
15000,20,1,4080,1140735.87339744,509.77881275143716,False
15000,20,1,4100,1142887.4000916707,502.51251174308015,False
15000,20,1,4120,1185441.8595423913,502.35718897917803,False
15000,20,1,4140,1189870.693259073,502.47334243006236,False
15000,20,1,4160,1135730.8156524368,451.56888576981413,False
15000,20,1,4180,1189754.8241598285,476.40961946239753,False
15000,20,1,4200,1103092.3783182036,456.70923868097964,False
15000,20,1,4220,1112111.9112678245,468.58025553557786,False
15000,20,1,4240,1118745.3861976126,466.00103616621305,False
15000,20,1,4260,1114040.5094381857,466.81765902278,False
15000,20,1,4280,1107122.5166394135,485.23810570871154,False
15000,20,1,4300,1119604.1396758067,493.1410795761844,False
15000,20,1,4320,1107686.8989781232,485.7580316575367,False
15000,20,1,4340,1112393.518390259,486.491485991894,False
15000,20,1,4360,1113160.8761783584,472.7066689975693,False
15000,20,1,4380,1132383.1716363584,501.22223772320996,False
15000,20,1,4400,1158749.0513101507,532.2466035799556,False
15000,20,1,4420,1110013.0715526163,499.3166750412643,False
15000,20,1,4440,1135472.4454870299,526.205209429976,False
15000,20,1,4460,1508960.091351311,593.4497804620788,False
15000,20,1,4480,1513212.6623154567,613.3371378688379,False
15000,20,1,4500,1519178.0628899613,623.0893842967772,False
15000,20,1,4520,1544972.8847325484,661.4763151258722,False
15000,20,1,4540,1499400.3854185464,689.1465299133802,False
15000,20,1,4560,1492521.2971169187,685.917641686447,False
15000,20,1,4580,1484917.7221918418,645.8472937834302,False
15000,20,1,4600,1444456.513514751,635.0361247324961,False
15000,20,1,4620,1417492.8201680735,636.1548703340324,False
15000,20,1,4640,1398685.5669170786,599.079031436904,False
15000,20,1,4660,1355649.5170161563,603.8665151710062,False
15000,20,1,4680,1344468.7587168792,597.836658445541,False
15000,20,1,4700,1468567.3820735237,630.2338350786564,False
15000,20,1,4720,1461858.1722275817,605.5988081905217,False
15000,20,1,4740,1408647.2125568802,579.0136532225298,False
15000,20,1,4760,1416399.4781780331,576.4470535901938,False
15000,20,1,4780,1455302.1773826226,575.4816847576503,False
15000,20,1,4800,1390289.5767395217,547.153005876943,False
15000,20,1,4820,1416643.3969584561,555.144097473039,False
15000,20,1,4840,1439749.0984364615,582.2783584745289,False
15000,20,1,4860,1454354.3813927828,579.899866831228,False
15000,20,1,4880,1275790.8383531775,552.0848025429611,False
15000,20,1,4900,1231627.5496893688,508.2397634077087,False
15000,20,1,4920,1258483.1948833757,500.4589038126863,False
15000,20,1,4940,1248540.5837111962,470.7316104551205,False
15000,20,1,4960,1209626.0097002762,429.88446091619426,False
15000,20,1,4980,1187373.44631465,424.661889960099,False
15000,20,1,5000,1213484.5367205304,444.86199249068994,False
15000,20,1,5020,1206041.8142145772,444.192458242255,False
15000,20,1,5040,1219242.7674473333,426.6985722271556,False
15000,20,1,5060,1234617.5943390727,449.57907061240627,False
15000,20,1,5080,1237141.0436839897,457.1397305969008,False
15000,20,1,5100,1253104.2208161296,463.43024974415744,False
15000,20,1,5120,1261465.287468761,466.21067840303687,False
15000,20,1,5140,1284531.8610937411,492.8429942247109,False
15000,20,1,5160,1356780.251767046,521.5321234782562,False
15000,20,1,5180,1295438.190044762,497.84147755004295,False
15000,20,1,5200,1095912.3759049345,461.0587676339841,False
15000,20,1,5220,1055504.3975383202,421.536461466219,False
15000,20,1,5240,1056546.667738502,409.7870787167999,False
15000,20,1,5260,1033610.1586311565,380.53560799427765,False
15000,20,1,5280,1013615.2981002239,349.1555935853842,False
15000,20,1,5300,1038719.7543679066,348.2847400042831,False
15000,20,1,5320,1023359.1423602763,330.86809738954554,False
15000,20,1,5340,1023324.2969730508,329.7584529385781,False
15000,20,1,5360,1044785.5015817205,331.7348707868203,False
15000,20,1,5380,1003717.361885524,358.5421275135144,False
15000,20,1,5400,1003107.539137897,379.57552322313364,False
15000,20,1,5420,1051108.8870641452,430.8719797370262,False
15000,20,1,5440,1067688.1603350646,459.0454592845419,False
15000,20,1,5460,1052346.5845229183,457.7503623499186,False
15000,20,1,5480,1085617.6955489367,487.6505251234135,False
15000,20,1,5500,1077433.4348329187,481.38988456697683,False
15000,20,1,5520,1065195.265198908,455.76229793879116,False
15000,20,1,5540,1009020.9740446768,458.6878402866939,False
15000,20,1,5560,1022940.0833756992,483.92176450017143,False
15000,20,1,5580,1047936.7277644525,507.6449791965863,False
15000,20,1,5600,1021501.3281678245,497.22360977109713,False
15000,20,1,5620,1030513.7496046002,495.2497343643493,False
15000,20,1,5640,1007566.3746769693,468.0212943539061,False
15000,20,1,5660,926961.8092744299,436.03937101709624,False
15000,20,1,5680,989055.125512843,485.85012866191073,False
15000,20,1,5700,1192892.5147324256,540.157816400638,False
15000,20,1,5720,1231089.8963058211,582.7376620168251,False
15000,20,1,5740,1218561.6344664549,622.0778224679083,False
15000,20,1,5760,1261132.9049478155,660.9041568792742,False
15000,20,1,5780,1289659.6151667375,695.8699347243239,False
15000,20,1,5800,1301933.42144126,711.0593579389129,False
15000,20,1,5820,1265116.0332638843,716.095133783737,False
15000,20,1,5840,1236076.2976807249,675.5987913981182,False
15000,20,1,5860,1229336.6281085445,672.8587388672672,False
15000,20,1,5880,1385471.4938092004,693.5926609311929,False
15000,20,1,5900,1346660.2018658181,663.6889388090394,False
15000,20,1,5920,1342676.9151369696,655.4633117719479,False
15000,20,1,5940,1313229.9829531997,629.5925234230335,False
15000,20,1,5960,1303256.221364253,629.5803329948839,False
15000,20,1,5980,1324586.8097853283,645.3995281951521,False
15000,20,1,6000,1312753.9693464863,638.4119378844683,False
15000,20,1,6020,1338487.2167907953,671.8585466797048,False
15000,20,1,6040,1388486.751721994,692.565527840207,False
15000,20,1,6060,1343548.9860855844,623.2982454361468,False
15000,20,1,6080,1319789.8274794423,590.6077273117542,False
15000,20,1,6100,1345712.1029013777,575.1291963056071,False
15000,20,1,6120,1377158.3934280446,608.3264976863453,False
15000,20,1,6140,1387623.550341094,636.0416901502324,False
15000,20,1,6160,1533571.4692878022,640.276401631486,False
15000,20,1,6180,1514522.2228693177,608.2901577386126,False
15000,20,1,6200,1467799.209836467,586.3718552659241,False
15000,20,1,6220,1469046.7140226667,585.4564721628836,False
15000,20,1,6240,1504363.6725943347,558.663851806735,False
15000,20,1,6260,1459079.7497352029,562.1105733921318,False
15000,20,1,6280,1464974.7722333819,561.4631520984796,False
15000,20,1,6300,1489139.3949773773,577.8534366171566,False
15000,20,1,6320,1558506.029583574,610.3932152373751,False
15000,20,1,6340,1567773.1016107255,641.5538337193608,False
15000,20,1,6360,1585989.4691865293,638.1484950346091,False
15000,20,1,6380,1549789.7575539895,625.1032448412951,False
15000,20,1,6400,1525198.0293786707,644.1111833057882,False
15000,20,1,6420,1461228.8812049187,608.0180642879774,False
15000,20,1,6440,1508956.5286934623,655.0089837100714,False
15000,20,1,6460,1581405.7881796253,704.0782589998302,False
15000,20,1,6480,1528533.0843745656,646.5718301633639,False
15000,20,1,6500,1493472.5067056005,647.261112380669,False
15000,20,1,6520,1449694.7390360567,606.4592177503757,False
15000,20,1,6540,1510630.949729341,588.9981043064467,False
15000,20,1,6560,1514651.461987857,593.1752202277906,False
15000,20,1,6580,1287491.9175640163,610.9470092079366,False
15000,20,1,6600,1287371.8668377667,632.8979795507685,False
15000,20,1,6620,1297410.7164349153,659.2409359294534,False
15000,20,1,6640,1299937.937921675,659.5619102684379,False
15000,20,1,6660,1326214.5472619517,691.1054915039525,False
15000,20,1,6680,1321101.8726958323,692.1684378094099,False
15000,20,1,6700,1329885.3574248187,688.4502434355944,False
15000,20,1,6720,1288008.6924386553,676.9034522567919,False
15000,20,1,6740,1297915.9469259705,670.4266720278558,False
15000,20,1,6760,1285434.059790063,640.2970336477723,False
15000,20,1,6780,1290373.017099506,644.0980007775441,False
15000,20,1,6800,1170376.938122971,605.1753138057635,False
15000,20,1,6820,1187522.3812580747,622.2762076721245,False
15000,20,1,6840,1188097.4621750214,622.6746147939973,False
15000,20,1,6860,1244192.2366085278,689.0178925171455,False
15000,20,1,6880,1234795.1385711618,672.0488002645606,False
15000,20,1,6900,1299099.2935094517,698.4325561052227,False
15000,20,1,6920,1286734.2696210425,667.189428160393,False
15000,20,1,6940,1241911.6320583369,633.4758622523128,False
15000,20,1,6960,1214895.4556322896,591.7855933866008,False
15000,20,1,6980,1208019.4876236683,590.7905300237097,False
15000,20,1,7000,1257144.9772086698,610.3911776972583,False
15000,20,1,7020,1214113.3105858907,622.6918647528938,False
15000,20,1,7040,1198979.7067002405,615.9278606596426,False
15000,20,1,7060,1194496.3435984035,607.9775010781954,False
15000,20,1,7080,1406593.7890341969,597.240408298961,False
15000,20,1,7100,1396763.2065246154,570.050905006587,False
15000,20,1,7120,1337534.2900439273,545.0499117710167,False
15000,20,1,7140,1353400.0495656272,547.5251131101758,False
15000,20,1,7160,1325459.0675138654,539.8945425656774,False
15000,20,1,7180,1310764.1361125358,511.75619854516947,False
15000,20,1,7200,1303713.2018899294,512.742304932691,False
15000,20,1,7220,1348192.8768326885,520.601055352812,False
15000,20,1,7240,1368312.6140548098,554.7178378239545,False
15000,20,1,7260,1321070.398566146,552.8653233899478,False
15000,20,1,7280,1308535.6568033067,545.8978672612824,False
15000,20,1,7300,1507492.6700716172,614.3674661644424,False
15000,20,1,7320,1375902.530301656,560.4255033500463,False
15000,20,1,7340,1373608.4905870922,559.8687571065042,False
15000,20,1,7360,1373644.5292800271,559.9146937970386,False
15000,20,1,7380,1278406.3688807427,558.991806906989,False
15000,20,1,7400,1255433.321026665,551.620579085311,False
15000,20,1,7420,1320491.92311827,616.6044720026744,False
15000,20,1,7440,1347896.4046515685,625.4554244126822,False
15000,20,1,7460,1295260.8311941975,621.5248703994149,False
15000,20,1,7480,1363702.7811935432,685.083007203704,False
15000,20,1,7500,1279517.1984495528,656.6694169725623,False
15000,20,1,7520,1378489.6269353027,682.6736334193114,False
15000,20,1,7540,1444145.0288028775,749.1267684150208,False
15000,20,1,7560,1401247.5739329662,763.7477917908112,False
15000,20,1,7580,1415418.1787207369,791.6952893653742,False
15000,20,1,7600,1481113.7854971455,854.8632422688315,False
15000,20,1,7620,1411043.8768445412,853.5017053507802,False
15000,20,1,7640,1356579.6809734867,809.5264940316797,False
15000,20,1,7660,1355384.5162704857,777.6532940677081,False
15000,20,1,7680,1360947.0172103413,779.0440172344646,False
15000,20,1,7700,1356956.8070019127,775.8209615181191,False
15000,20,1,7720,1354207.822230161,776.3006280482151,False
15000,20,1,7740,1333201.3952262572,773.043600542622,False
15000,20,1,7760,1420662.8317276498,827.2950250203419,False
15000,20,1,7780,1378354.3795578456,788.3780223083844,False
15000,20,1,7800,1338031.7966928713,744.5793673310746,False
15000,20,1,7820,1367481.7813692559,781.3486333602168,False
15000,20,1,7840,1372370.8935440104,785.5410023031924,False
15000,20,1,7860,1333199.096351608,747.9092491493315,False
15000,20,1,7880,1360526.8496129073,763.5681095273106,False
15000,20,1,7900,1352853.898696047,727.6960999818297,False
15000,20,1,7920,1294701.0971371992,649.1560094239161,False
15000,20,1,7940,1266329.29926806,617.4602945513968,False
15000,20,1,7960,1329157.4173877633,653.2899445173194,False
15000,20,1,7980,1260725.941814621,589.6826847663784,False
15000,20,1,8000,1246855.9121916713,607.0522969115739,False
15000,20,1,8020,1249035.7560288627,610.8674920789055,False
15000,20,1,8040,1245308.1857456104,615.526534465429,False
15000,20,1,8060,1333532.8255555693,639.9489494924835,False
15000,20,1,8080,1297291.2580937506,610.7798594761999,False
15000,20,1,8100,1272500.775283285,590.6842439226992,False
15000,20,1,8120,1253965.777570217,593.4641132364922,False
15000,20,1,8140,1275315.073081839,624.5160144232248,False
15000,20,1,8160,1326546.4666349336,688.3488528970275,False
15000,20,1,8180,1368208.445107727,726.752449416354,False
15000,20,1,8200,1349844.6900627855,725.7725566532996,False
15000,20,1,8220,1378523.656367913,757.8785523455637,False
15000,20,1,8240,1331275.908171855,717.9956029162174,False
15000,20,1,8260,1319531.0081570903,711.8412124178562,False
15000,20,1,8280,1400412.6676277046,793.82904166291,False
15000,20,1,8300,1348319.077889073,749.3665221050338,False
15000,20,1,8320,1431957.49911884,760.2705451161249,False
15000,20,1,8340,1425218.212588938,765.3285982333708,False
15000,20,1,8360,1413633.8545155802,756.2384831708338,False
15000,20,1,8380,1498272.2558899901,758.0886880735069,False
15000,20,1,8400,1341342.3228004214,745.6689139786902,False
15000,20,1,8420,1393301.5609314397,810.2428189306974,False
15000,20,1,8440,1425280.0752888399,835.085232825317,False
15000,20,1,8460,1474875.4825806117,879.5776847705537,False
15000,20,1,8480,1377525.4001301718,857.5700124774463,False
15000,20,1,8500,1457208.2072938962,881.5573062813844,False
15000,20,1,8520,1481447.4622265606,924.5976309044934,False
15000,20,1,8540,1463228.556553065,888.1824213184963,False
