escenario,t0,kappa_raw,kappa_lw,ventana_incluye_shock
limpio,22280,1512493.8297270602,821.9891148828563,False
limpio,22300,1494602.1467440967,820.722425339528,False
limpio,22320,1558628.2079710385,870.7289372622545,False
limpio,22340,1517506.9605444078,863.8452524780946,False
limpio,22360,1715712.311803313,923.3591411884383,False
limpio,22380,1675708.5571128414,867.6179700839955,False
limpio,22400,1661834.275629492,849.8799015801372,False
limpio,22420,1567960.4963346613,807.2683065637852,False
limpio,22440,1573646.557563053,799.1647264418627,False
limpio,22460,1594788.2263135214,801.3514990280256,False
limpio,22480,1606031.4716230342,831.5078227847094,False
limpio,22500,1560001.121135948,779.8104071562922,False
limpio,22520,1539392.778045681,746.0842561451116,False
limpio,22540,1510255.8267419378,741.4893610531901,False
limpio,22560,1507991.8903799902,745.7884361002444,False
limpio,22580,1516968.4355279142,743.6659685506537,False
limpio,22600,1529351.5608647182,735.346891211231,False
limpio,22620,1453796.8004768677,703.9084561358285,False
limpio,22640,1353409.0311830747,701.5097667752507,False
limpio,22660,1329303.9729639136,698.2073109733668,False
limpio,22680,1384529.5314540267,735.3262593926097,False
limpio,22700,1386641.5048119244,741.9402006108766,False
limpio,22720,1417750.0080678128,771.1812384080141,False
limpio,22740,1475259.004438709,745.6689463815462,False
limpio,22760,1482754.1273659081,743.6481284299908,False
limpio,22780,1393390.9892101493,710.3606149675638,False
limpio,22800,1440738.6062237576,746.0425483112771,False
limpio,22820,1388261.5901063418,730.7555479112227,False
limpio,22840,1395685.7504302426,693.2172556681874,False
limpio,22860,1360281.5899715857,660.3870859618534,False
limpio,22880,1398129.008474283,694.3364652229817,False
limpio,22900,1362709.3155990955,660.6443541825572,False
limpio,22920,1359438.2461028553,692.5287906867912,False
limpio,22940,1372963.6995798256,692.2697589894691,False
limpio,22960,1363330.883475247,692.5061794287461,False
limpio,22980,1389027.4549443517,708.2354640502703,False
limpio,23000,1346273.7923761352,704.8131615110201,False
limpio,23020,1382551.1444052893,740.5917106272518,False
limpio,23040,1403729.5674602757,749.8273319093654,False
limpio,23060,1322118.0848029603,768.5313891013566,False
limpio,23080,1311129.155148118,758.8460512272079,False
limpio,23100,1367162.136550385,810.8714022737722,False
limpio,23120,1269736.2857030798,800.2662436522418,False
limpio,23140,1342160.9027434518,792.4514463209364,False
limpio,23160,1307806.979377984,726.7026475209004,False
limpio,23180,1297740.6694049076,686.6807723167365,False
limpio,23200,1265033.161230807,636.8608458723353,False
limpio,23220,1188315.390304358,582.3072671333058,False
limpio,23240,1218135.387388019,608.9678262782562,False
limpio,23260,1213539.785738802,619.7810612140019,False
limpio,23280,1251161.1900375949,606.1537855822869,False
limpio,23300,1222945.0457628765,575.5804742171625,False
limpio,23320,1243775.8620092573,583.800947513296,False
limpio,23340,1216029.820560529,585.4210077950372,False
limpio,23360,1171598.9897638224,606.673592534488,False
limpio,23380,1166651.5943528996,616.7739935707575,False
limpio,23400,1211890.901580479,664.7663336615412,False
limpio,23420,1274695.3697223058,674.4467560280433,False
limpio,23440,1195015.0687095337,647.1948712091587,False
limpio,23460,1212720.0738061916,668.2971138233122,False
limpio,23480,1229440.190926459,667.3746297085108,False
limpio,23500,1253661.7620124966,667.1262993689994,False
limpio,23520,1251087.4031072482,665.8036091385104,False
limpio,23540,1223056.9880950863,629.7113385127186,False
limpio,23560,1350766.5276632786,644.3934058898071,False
limpio,23580,1327104.3713065893,642.560621149021,False
limpio,23600,1297660.2186507306,609.7233381547761,False
limpio,23620,1447445.8582047997,611.963785377439,False
limpio,23640,1492188.4918792064,652.507041818597,False
limpio,23660,1519025.4710300115,698.1304764603698,False
limpio,23680,1491247.1157035197,700.7979773762052,False
limpio,23700,1533584.6618779998,735.0427363787852,False
limpio,23720,1609608.52868533,778.0337031414314,False
limpio,23740,1521316.165096703,741.0111389251882,False
limpio,23760,1519381.244444686,720.7938590939659,False
limpio,23780,1550569.250100595,749.0394427985857,False
limpio,23800,1527485.467162459,770.2007675666999,False
limpio,23820,1520889.8730373455,736.620403295336,False
limpio,23840,1454656.923442116,733.9739984350628,False
limpio,23860,1571536.341804108,778.7816385209918,False
limpio,23880,1584864.969211309,767.8758298788681,False
limpio,23900,1563992.032118928,746.5339146400892,False
limpio,23920,1444210.062713379,707.7272656624217,False
limpio,23940,1534224.5771061783,729.3619390407188,False
limpio,23960,1521849.804959035,714.0921163120632,False
limpio,23980,1490658.735668382,708.2078518807086,False
limpio,24000,1531696.7667867292,748.2516915495639,False
limpio,24020,1528625.1005146026,747.5146602258704,False
limpio,24040,1519753.9202209336,747.9801737692441,False
limpio,24060,1490697.3725241371,741.8408817573221,False
limpio,24080,1536888.6861532326,748.9689297194259,False
limpio,24100,1458566.183557133,725.1527314189718,False
limpio,24120,1507123.9641542647,777.2827243149078,False
limpio,24140,1518809.3006182136,779.4053576373622,False
limpio,24160,1480367.2479237604,754.1829253274765,False
limpio,24180,1554990.1509953137,816.5659512027676,False
limpio,24200,1505814.1935761408,777.3436337391975,False
limpio,24220,1510770.3188372145,777.5229266825248,False
limpio,24240,1554889.6612085237,802.5260510820335,False
limpio,24260,1515533.8519888045,776.0366895169702,False
limpio,24280,1491153.463710743,728.4940160928453,False
limpio,24300,1478210.6006977924,733.5262895594079,False
limpio,24320,1507076.6587150085,773.5543598907457,False
limpio,24340,1658098.9361238934,818.3992962725127,False
limpio,24360,1608806.683558177,749.1993289225276,False
limpio,24380,1485963.0654535084,740.1354673054354,False
limpio,24400,1492635.6247420062,734.4005454912553,False
limpio,24420,1627774.3340490845,795.2090271711284,False
limpio,24440,1601053.2895537692,782.1707624524588,False
limpio,24460,1483751.6173096178,729.4126038330779,False
limpio,24480,1506754.8792267914,744.9319697396013,False
limpio,24500,1526095.3323606395,766.0962768231279,False
limpio,24520,1548693.875539507,770.1194418841741,False
limpio,24540,1556312.35708106,767.3213832428223,False
limpio,24560,1555859.07137957,768.2927352333077,False
limpio,24580,1450875.7356214917,724.8830842947199,False
limpio,24600,1522316.7524333843,742.0625348278269,False
limpio,24620,1549845.5096046093,769.4114013159068,False
limpio,24640,1263940.0017569985,719.5653523156216,False
limpio,24660,1233073.3917779732,716.5542044143629,False
limpio,24680,1209092.226862586,717.8567043570401,False
limpio,24700,1221938.743463567,735.8918803468918,False
limpio,24720,1239456.3265118606,766.4051407669431,False
limpio,24740,1273650.8890766953,785.8110521833756,False
limpio,24760,1321455.872489539,822.6878836830178,False
limpio,24780,1309938.0113527677,845.1828189194855,False
limpio,24800,1362481.3768774255,867.836714943922,False
limpio,24820,1322891.7915009556,825.3784226104233,False
limpio,24840,1170809.5824810155,769.4714677758924,False
limpio,24860,1203032.967791672,812.7184775817585,False
limpio,24880,1277243.0206717656,836.102628084441,False
limpio,24900,1303904.815149324,887.7785855365875,False
limpio,24920,1244996.907787075,822.6717697404617,False
limpio,24940,1282327.450018399,848.5630605116809,False
limpio,24960,1342159.9661244804,894.147716229743,False
limpio,24980,1292252.49420632,841.7174350940059,False
limpio,25000,1279956.704786995,825.8717305305162,False
limpio,25020,1228157.1670407953,783.9543800806521,False
limpio,25040,1274820.7047210091,829.5174041650117,False
limpio,25060,1117004.0878508927,768.7861042712374,False
limpio,25080,1126910.428180478,767.6560677869459,False
limpio,25100,1097517.237548854,725.2514764442143,False
limpio,25120,1048412.8306616305,645.8426280962044,False
limpio,25140,1262818.6476903623,655.5306118708701,False
limpio,25160,1289613.709356675,645.6231848859265,False
limpio,25180,1189995.1766416552,582.5154066930775,False
limpio,25200,1225166.0512521188,621.6348615346992,False
limpio,25220,1211503.2553101364,587.1167510289642,False
limpio,25240,1212578.822312343,590.976891435303,False
limpio,25260,1198938.621579176,590.9531671703845,False
limpio,25280,1179756.581408062,557.1024156445759,False
limpio,25300,1183891.4570929676,563.559885706449,False
limpio,25320,1038420.0207915059,561.7100111228631,False
limpio,25340,1152164.5650926821,603.0884813494148,False
limpio,25360,1150375.4961921466,593.3122152625642,False
limpio,25380,1163600.0499163177,615.1371813422418,False
limpio,25400,1133016.0466743745,580.1266134687471,False
limpio,25420,1047644.338920195,585.4434815248482,False
limpio,25440,1018127.7449868709,543.7806967115607,False
limpio,25460,997133.8460167741,508.5165656996681,False
limpio,25480,999619.635835675,506.04012144768177,False
limpio,25500,981614.8410096979,476.7392954191808,False
limpio,25520,974144.4967801082,473.03103871012837,False
limpio,25540,1011451.9154325663,506.48732548698644,False
limpio,25560,1083873.821941812,522.9746282542962,False
limpio,25580,1119314.2327028876,558.1430851324366,False
limpio,25600,1117894.2147559277,565.6568572111785,False
limpio,25620,1097164.0949927384,598.1691336259429,False
limpio,25640,1127727.0684276386,625.6792926774999,False
limpio,25660,1147756.678102845,661.9270328256131,False
limpio,25680,1202423.0470758628,689.29280112413,False
limpio,25700,1178004.0589506936,625.7670196886644,False
limpio,25720,1132982.5517757498,592.2612527454501,False
limpio,25740,1104381.3248315186,579.8479454418024,False
limpio,25760,1093588.0817668631,545.9396562961904,False
limpio,25780,1099443.7583712288,544.7764119620012,False
limpio,25800,1066275.923268405,525.005795441764,False
limpio,25820,1248454.5150020833,520.7592890854203,False
limpio,25840,1239649.396691994,481.4527542180417,False
limpio,25860,1191112.9407031112,449.087224100286,False
limpio,25880,1185106.881977834,433.97764213284324,False
limpio,25900,1183516.7059540579,436.0616698112143,False
limpio,25920,1364437.745283814,463.2303309332745,False
limpio,25940,1364075.7173266534,473.3550867350898,False
limpio,25960,1392222.2485448085,505.0837818686557,False
limpio,25980,1419336.9039616303,537.4166570959776,False
limpio,26000,1398693.4916300047,539.2470284031103,False
limpio,26020,1431175.807154723,559.9912453677852,False
limpio,26040,1381210.3716154876,503.2045203226724,False
limpio,26060,1337406.0149238163,504.6341801920716,False
limpio,26080,1329949.9140543628,503.0522687419859,False
limpio,26100,1363808.1911969923,537.1433380839705,False
limpio,26120,1441146.101458722,530.8631114289603,False
limpio,26140,1222707.7715537723,508.1177682201256,False
limpio,26160,1196014.6935978248,497.68841236559126,False
limpio,26180,1209475.8170891274,527.401373647605,False
limpio,26200,1214776.1501289858,548.9824104743803,False
limpio,26220,1291138.6636729692,615.9314710706997,False
limpio,26240,1267753.3817786018,595.4053747739625,False
limpio,26260,1280982.457399077,621.9753451477887,False
limpio,26280,1313660.6210790614,660.7198791860657,False
limpio,26300,1362189.124177188,671.0537794304474,False
limpio,26320,1377283.49257867,676.1324835879547,False
limpio,26340,1369921.7452939446,686.1841055764569,False
limpio,26360,1423402.1814592746,712.3395341724284,False
limpio,26380,1385173.103596063,703.6075348647188,False
limpio,26400,1362378.3346046284,661.076386528037,False
limpio,26420,1335339.727536349,627.2573768170894,False
limpio,26440,1346874.2851454741,653.2596844907612,False
limpio,26460,1323544.344195196,615.1084922269151,False
limpio,26480,1288743.1066422348,587.3987537779919,False
limpio,26500,1325496.3729663705,617.3622219009209,False
limpio,26520,1144176.808955473,583.6533099552607,False
limpio,26540,1123364.8885582176,573.4017199519533,False
limpio,26560,1139982.220516923,566.0240200120957,False
limpio,26580,1117892.7607471605,529.8542324706694,False
limpio,26600,1091032.4021154675,486.0092850028756,False
limpio,26620,1071653.6894806472,459.64450999633766,False
limpio,26640,1251201.482542791,463.4236855445048,False
limpio,26660,1217946.6418849137,459.3174339719477,False
limpio,26680,1196106.8988505316,408.07285538506324,False
limpio,26700,1194143.9919448926,388.6507394765795,False
limpio,26720,1141920.2248806965,345.3226126079892,False
limpio,26740,1171656.4428938976,353.0185001958435,False
limpio,26760,1168697.4438803324,334.339330619202,False
limpio,26780,1176954.0494313263,314.7549539208939,False
limpio,26800,1144147.3055559061,305.1806910418156,False
limpio,26820,1137433.299649602,318.1398736660367,False
limpio,26840,1157197.8625151257,310.7312878041847,False
limpio,26860,1116826.6523993737,303.29524360526284,False
limpio,26880,1107181.6405849291,304.7090345976172,False
limpio,26900,1028356.2082798412,307.25905825733753,False
limpio,26920,1018362.370076402,294.5866773227625,False
limpio,26940,1013941.5939022496,278.63711180046437,False
limpio,26960,1016243.2298195863,278.1081885740335,False
limpio,26980,1023252.4663505395,276.85673787060233,False
limpio,27000,1023833.9814639223,276.8371754173053,False
limpio,27020,1179239.6854144342,289.5467903308359,False
limpio,27040,1204112.106818427,313.0749403449391,False
limpio,27060,1189674.5393592496,329.87857171063683,False
limpio,27080,1179710.3355702339,332.33864365696627,False
limpio,27100,1191495.2817596819,339.95834247297955,False
limpio,27120,1177016.9004100945,347.1423950931613,False
limpio,27140,1181750.3102071257,359.31190003752266,False
limpio,27160,1080338.2837286857,356.76634523473064,False
limpio,27180,1094580.3769642704,394.3136626799165,False
limpio,27200,1098088.6970856849,408.79426486406567,False
limpio,27220,1128993.4716300245,443.2395344802837,False
limpio,27240,1160197.385986602,447.8285852306736,False
limpio,27260,1145265.3706843005,466.838605054866,False
limpio,27280,1137804.7499264088,463.7035006238738,False
limpio,27300,1155742.4155471304,466.2516428210414,False
limpio,27320,994850.7036539217,447.58091816235867,False
limpio,27340,925430.6204448781,456.2077528059291,False
limpio,27360,944182.0605031225,488.1504976031009,False
limpio,27380,934717.8752021703,483.73859192556506,False
limpio,27400,1026230.6033654676,540.3305684976333,False
limpio,27420,1049273.9481316744,567.5944885051363,False
limpio,27440,1114174.3186651417,637.630007385827,False
limpio,27460,1110967.7748637644,657.4582637424459,False
limpio,27480,1119538.414890746,661.8803273134683,False
limpio,27500,1083778.1983038434,626.3452906885102,False
limpio,27520,1094246.9610418705,655.5266927426526,False
limpio,27540,1095589.147179398,658.8015605657487,False
limpio,27560,1069887.4432324504,641.9598237700221,False
limpio,27580,1114187.9836694875,694.1924619884945,False
limpio,27600,1148512.2419916503,730.1202826297271,False
limpio,27620,1190480.1861058178,769.1126085959581,False
limpio,27640,1114126.2766539503,732.2790261897164,False
limpio,27660,1193493.594310998,755.4184648198042,False
limpio,27680,1157774.7582530447,686.0289557595406,False
limpio,27700,1132239.648693188,657.4795789211959,False
limpio,27720,1083602.5118030903,605.5165120603125,False
limpio,27740,1107407.4580121827,624.6847363320771,False
limpio,27760,1122960.804953357,637.4381848057757,False
limpio,27780,1150916.2333084901,671.8346149645439,False
limpio,27800,1150110.1382138822,669.4360443206904,False
limpio,27820,1409831.6258817269,716.3151702376326,False
limpio,27840,1464884.3574608804,705.0490252909276,False
limpio,27860,1471080.7350662828,690.5871215314781,False
limpio,27880,1312798.0876690906,666.41508101091,False
limpio,27900,1273072.4228782966,596.2644295288403,False
limpio,27920,1258950.9234411065,563.2275201216639,False
limpio,27940,1198935.70567271,494.00791508897964,False
limpio,27960,1216927.691971181,473.218025591578,False
limpio,27980,1194397.1899360141,474.81680345098425,False
limpio,28000,1198089.0450328346,492.4066457408729,False
limpio,28020,1216589.553391147,461.8119998545173,False
limpio,28040,1185528.174687545,436.55489186511204,False
limpio,28060,1180227.0026024338,435.22156628747643,False
limpio,28080,1153343.1151372045,386.5902555130772,False
limpio,28100,1134276.8867605173,362.18333358688085,False
limpio,28120,1120449.8329941425,335.9841142023644,False
limpio,28140,1158652.4964575632,328.4997019772279,False
limpio,28160,1183354.4875837446,354.9976826663608,False
limpio,28180,1160234.098588719,359.501439590184,False
limpio,28200,1174741.470202639,378.94618869484117,False
limpio,28220,1206558.9300309857,399.98089877696174,False
limpio,28240,1169890.1339974827,385.4969376263598,False
limpio,28260,1198172.2897481455,378.29209024707,False
limpio,28280,1161970.5347715938,368.1000097909725,False
limpio,28300,1210511.5769192118,404.6982644796072,False
limpio,28320,1184982.6646230398,377.92594394914386,False
limpio,28340,1194228.543474846,376.1103848964353,False
limpio,28360,1195183.3092516637,378.8407956394081,False
limpio,28380,1316818.8220582185,383.86868002768205,False
limpio,28400,1344259.794629577,409.6118751544108,False
limpio,28420,1344074.7853930974,431.2847053526048,False
limpio,28440,1342755.056479333,450.4905749186201,False
limpio,28460,1352564.6410883174,475.49287063533495,False
limpio,28480,1332658.3218580903,477.8093060010152,False
limpio,28500,1414023.0892434083,514.2114679491997,False
limpio,28520,1385369.3858188065,516.651386295188,False
limpio,28540,1410203.216214227,542.2462481704681,False
limpio,28560,1598178.3287092412,541.0255676607524,False
limpio,28580,1570204.5975134012,586.5709558374245,False
limpio,28600,1617193.0320329044,620.3626768115142,False
limpio,28620,1630210.9187362562,653.3741902365143,False
limpio,28640,1611922.8818347524,659.3544035057741,False
limpio,28660,1631165.1255380735,654.0807853936905,False
limpio,28680,1597321.5681604962,653.0254385062643,False
limpio,28700,1625316.9170860332,689.1299133399494,False
limpio,28720,1603518.5256570356,659.5583206234229,False
limpio,28740,1523323.293331423,668.9106978082889,False
limpio,28760,1479740.0157603133,626.3380155846539,False
limpio,28780,1494106.4798279665,612.9112946967263,False
limpio,28800,1463180.0293037738,556.8360730079106,False
limpio,28820,1483557.1714615216,595.3183854593258,False
limpio,28840,1451407.5358899834,596.8032012464564,False
limpio,28860,1466848.4683856233,593.4995681194339,False
limpio,28880,1500897.7319922943,628.7760820672514,False
limpio,28900,1485717.9098736113,630.1809461852407,False
limpio,28920,1475600.152191466,615.9249606322005,False
limpio,28940,1514263.213146235,629.5718415331828,False
limpio,28960,1376735.6771962978,623.1616171474942,False
limpio,28980,1421343.3830052095,652.8169644608575,False
limpio,29000,1387987.4514440275,617.925690953252,False
limpio,29020,1418588.101717196,653.1944512527033,False
limpio,29040,1421204.2866532495,655.6473817128614,False
limpio,29060,1261663.639123238,648.1664829509151,False
limpio,29080,1285723.6473936792,658.2284161639604,False
limpio,29100,1257117.6401000754,655.709830553672,False
limpio,29120,1281109.7811293523,682.0204486445978,False
limpio,29140,1329769.3108040658,724.7884497799918,False
limpio,29160,1328855.1574498801,723.8108918332273,False
limpio,29180,1359405.2884282484,742.5299447560443,False
limpio,29200,1297827.1808681458,688.4988707366576,False
limpio,29220,1340206.4839754319,726.5623055728736,False
limpio,29240,1412162.3607823923,714.2198464733726,False
limpio,29260,1445848.8913453694,768.758809769846,False
limpio,29280,1417297.997316486,777.9293791903984,False
limpio,29300,1415323.6089158587,774.5285251669575,False
limpio,29320,1386395.007967332,737.2094058924299,False
limpio,29340,1436087.6539552195,779.4564191635419,False
limpio,29360,1422074.4036245402,776.9167754035204,False
limpio,29380,1389168.8592979515,735.097212482313,False
limpio,29400,1389088.3469796882,733.423179423173,False
limpio,29420,1394093.3234752684,734.9223233246712,False
limpio,29440,1382387.2001693742,726.8964671930064,False
limpio,29460,1447152.543184931,705.9903986216267,False
limpio,29480,1367725.77138065,696.5076258099314,False
limpio,29500,1363932.0080961818,699.9269249757366,False
limpio,29520,1395831.20371786,727.6420528015676,False
limpio,29540,1368464.0931775698,716.4333368158965,False
limpio,29560,1590141.4045671069,730.4845881409025,False
limpio,29580,1535585.6274544373,680.0960950091053,False
limpio,29600,1556348.6094277087,682.9139760850233,False
limpio,29620,1545825.1153551354,659.4644364053254,False
limpio,29640,1525249.2092990219,633.2808868286477,False
limpio,29660,1462512.990821593,611.6208853092564,False
limpio,29680,1472560.8321660275,598.2891010425648,False
limpio,29700,1362303.6627994135,589.7226531628866,False
limpio,29720,1357899.9588014202,601.8397983237336,False
limpio,29740,1412319.1766762908,633.207587842806,False
limpio,29760,1416285.1728898494,626.7212149774313,False
limpio,29780,1356890.6633103732,633.0489813791631,False
limpio,29800,1340673.8573626257,631.3429105842672,False
limpio,29820,1349521.2880063336,624.5520679980023,False
limpio,29840,1329668.0196222304,591.8934981532806,False
limpio,29860,1109963.1701520048,559.668217396599,False
limpio,29880,1105285.6876335824,574.5960132376061,False
limpio,29900,1094355.1415604649,586.6841136026588,False
limpio,29920,1114130.4358306418,615.6078581487716,False
limpio,29940,1110510.3282928455,629.119321778217,False
limpio,29960,1167265.0717892377,655.4621557399934,False
limpio,29980,1254610.3056145364,710.7405853735308,False
con_shock,500,1325774.088688309,528.792281811897,False
con_shock,520,1305960.710228557,500.6545529120135,False
con_shock,540,1186923.14287032,474.84070747845715,False
con_shock,560,1156161.8345203444,441.253368507135,False
con_shock,580,1154175.2596399952,432.277981577876,False
con_shock,600,1288820.37931127,426.6693899102335,False
con_shock,620,1309889.396562995,433.51889391921725,False
con_shock,640,1297818.5070698853,450.098798504382,False
con_shock,660,1321691.721457214,469.1461666638669,False
con_shock,680,1233297.2639536501,471.2570644293379,False
con_shock,700,1289085.746666623,489.0808595073374,False
con_shock,720,1287592.9440684072,489.55488622892346,False
con_shock,740,1334367.116240565,495.0393094064758,False
con_shock,760,1334416.304101957,498.72761043108335,False
con_shock,780,1334828.1409537874,528.5369558028525,False
con_shock,800,1335534.2670224167,528.6076585787316,False
con_shock,820,1311291.4051162025,527.5251167951325,False
con_shock,840,1326303.661167265,524.6953196268022,False
con_shock,860,1281995.2038047388,529.7355179211597,False
con_shock,880,1321764.5164416847,557.233140153722,False
con_shock,900,1314375.7180605081,554.7886699409509,False
con_shock,920,1272767.1868124292,525.7961738875911,False
con_shock,940,1306940.9333282895,552.4439426635998,False
con_shock,960,1308505.5962289916,553.5068604128943,False
con_shock,980,1333778.7409596136,569.2534123634541,False
con_shock,1000,1282276.8893949674,562.4951648429847,False
con_shock,1020,1306449.9583380078,588.0215348553008,False
con_shock,1040,1501347.1093580548,630.3725308656216,False
con_shock,1060,1511003.6694635414,672.9054443325583,False
con_shock,1080,1564002.0401046078,715.3061781063176,False
con_shock,1100,1594086.9693149575,751.0829363288907,False
con_shock,1120,1562327.8695033384,748.8671399255861,False
con_shock,1140,1607736.3257921643,779.6903478720627,False
con_shock,1160,1586722.7691095145,750.6202822010847,False
con_shock,1180,1670616.76126296,788.4431610553166,False
con_shock,1200,1638677.036990613,743.8079363745583,False
con_shock,1220,1407208.2064125421,671.5102519624181,False
con_shock,1240,1406528.7758253077,700.4939499819226,False
con_shock,1260,1415488.533711439,726.2682121341733,False
con_shock,1280,1464961.471542545,745.6888257214537,False
con_shock,1300,1430550.4360504248,737.6535693710581,False
con_shock,1320,1353607.1740741483,736.7062885891083,False
con_shock,1340,1325316.3522250091,687.3844871461685,False
con_shock,1360,1336747.9975834414,651.1307972305963,False
con_shock,1380,1313332.019163859,618.1554353078259,False
con_shock,1400,1312992.1489728587,618.3833879772227,False
con_shock,1420,1305837.2102669773,620.3357102455847,False
con_shock,1440,1305383.0981501609,618.8979149804686,False
con_shock,1460,1307447.1048049221,620.1283810929933,False
con_shock,1480,1290658.320595605,618.4459837328455,False
con_shock,1500,1366822.0692162903,654.4251566913686,False
con_shock,1520,1334913.332811642,620.9026944455659,False
con_shock,1540,1337834.7757228217,616.1737220281108,False
con_shock,1560,1329818.53877459,585.1551057441642,False
con_shock,1580,1329531.2787134047,586.929550376952,False
con_shock,1600,1313256.634033827,575.6899328987703,False
con_shock,1620,1321122.1368648654,590.9184454619716,False
con_shock,1640,1321816.4530084722,591.2685051574755,False
con_shock,1660,1318119.7195371788,590.9446179418975,False
con_shock,1680,1342336.9531415075,597.3118561015565,False
con_shock,1700,1274277.1728225893,596.4067234051985,False
con_shock,1720,1465996.6593655103,630.0349893132295,False
con_shock,1740,1494012.4948085898,643.6777033890111,False
con_shock,1760,1456458.7622570575,615.7956841886504,False
con_shock,1780,1445970.3473680196,598.0171564573288,False
con_shock,1800,1484690.4766068102,606.892320909087,False
con_shock,1820,1559314.605102796,614.2089910218191,False
con_shock,1840,1606949.9528881907,653.0005057554708,False
con_shock,1860,1553906.1582695784,676.2541332097131,False
con_shock,1880,1530657.8042592392,673.6415254575959,False
con_shock,1900,1521087.068422218,639.4813462321307,False
con_shock,1920,1488224.1757777212,636.5125368214859,False
con_shock,1940,1509122.2352989537,673.3120421877812,False
con_shock,1960,1503068.6716779505,669.9535055758479,False
con_shock,1980,1505273.7504268577,631.2705435697312,False
con_shock,2000,1437798.5351511794,619.795656229468,False
con_shock,2020,1434446.209367942,616.575089031495,False
con_shock,2040,1425523.099002902,582.4939551880587,False
con_shock,2060,1460032.8202971737,619.8709906596761,False
con_shock,2080,1377341.425748517,587.7954343620002,False
con_shock,2100,1397699.4280253379,596.299180476828,False
con_shock,2120,1434361.2465364807,615.6660040095782,False
con_shock,2140,1280074.6666160033,609.6990675526657,False
con_shock,2160,1299259.1284941346,634.3611921612652,False
con_shock,2180,1331738.6601346137,671.9611013094346,False
con_shock,2200,1410889.675651012,702.7883106999492,False
con_shock,2220,1399592.4051444428,672.5392989598575,False
con_shock,2240,1322671.696542932,599.7319586673493,False
con_shock,2260,1346162.884080789,621.8525558048526,False
con_shock,2280,1330253.0149111769,589.5701753538235,False
con_shock,2300,1300587.4509225837,570.6903147538575,False
con_shock,2320,1338593.1175273277,591.7010774753901,False
con_shock,2340,1329511.0161401562,589.9988325135773,False
con_shock,2360,1367221.3293556976,574.6852033608016,False
con_shock,2380,1295136.4257413943,598.380954927689,False
con_shock,2400,1301585.4599307799,626.0062542898137,False
con_shock,2420,1390783.8152838596,667.1520173253217,False
con_shock,2440,1365383.069068949,629.886780298374,False
con_shock,2460,1117459.9341134971,612.4600781601104,False
con_shock,2480,1122250.4782306643,634.427267410349,False
con_shock,2500,1154620.4462542732,670.1173739455088,False
con_shock,2520,1183017.8645436573,699.0263049692383,False
con_shock,2540,1231795.0860977126,765.586522670033,False
con_shock,2560,1224781.9655241147,762.4229804718221,False
con_shock,2580,1260133.7807459456,772.6508553018338,False
con_shock,2600,1228828.6746483538,753.99937280512,False
con_shock,2620,1198225.0188329336,715.5830234099627,False
con_shock,2640,1297163.2290755946,703.8352639115578,False
con_shock,2660,1241179.4846610278,690.723805692049,False
con_shock,2680,1177603.434829918,611.5557989431036,False
con_shock,2700,1167193.2796860184,586.1062307835223,False
con_shock,2720,1147948.5678102537,585.7795663843858,False
con_shock,2740,1133525.833705365,610.3631943529656,False
con_shock,2760,1148314.0898370615,619.2925612073991,False
con_shock,2780,1180502.45851513,669.6595273091334,False
con_shock,2800,1190875.7628666537,669.763913306348,False
con_shock,2820,1174706.627112688,649.9196681973878,False
con_shock,2840,1132850.934511574,626.9542547688035,False
con_shock,2860,1127164.42627408,620.0775562881068,False
con_shock,2880,1185493.7812104234,604.5602536743564,False
con_shock,2900,1155658.2374257566,573.5645825081045,False
con_shock,2920,1092237.7934805877,560.8053228403174,False
con_shock,2940,1090295.4161125708,555.7445619079775,False
con_shock,2960,1399822.3352355873,615.5688935902913,False
con_shock,2980,1312667.3259397796,583.3942365511068,False
con_shock,3000,1302954.0150804007,560.2990236862129,False
con_shock,3020,1346804.268091011,600.535409504758,False
con_shock,3040,1274834.6058033323,557.6588186142541,False
con_shock,3060,1268780.7661319934,529.6631279583299,False
con_shock,3080,1260935.196610493,535.77318660671,False
con_shock,3100,1279312.779755109,543.7693925224065,False
con_shock,3120,1265756.128301961,537.5750538497335,False
con_shock,3140,1279560.1705545648,560.318426397648,False
con_shock,3160,1318934.03264547,549.5864974824125,False
con_shock,3180,1246638.1652287615,553.6977710157208,False
con_shock,3200,1272584.6596199933,595.8753074790775,False
con_shock,3220,1334726.9458272855,645.8218618348113,False
con_shock,3240,1172390.2648833492,608.9419316635662,False
con_shock,3260,1145787.332128163,602.0622876576248,False
con_shock,3280,1122314.2626554465,600.5475240762946,False
con_shock,3300,1131486.9129170394,614.824370821923,False
con_shock,3320,1177058.6179578404,674.6534633901786,False
con_shock,3340,1243272.5758210232,704.2176699766866,False
con_shock,3360,1210133.611677822,721.660839787219,False
con_shock,3380,1193039.73192333,713.908271953137,False
con_shock,3400,1213505.368227496,716.4850879601288,False
con_shock,3420,1237944.0168061554,700.3909064194854,False
con_shock,3440,1246717.9064366212,710.7471909163877,False
con_shock,3460,987324.3373878917,635.3874312685061,False
con_shock,3480,1015312.452793635,658.6649768931901,False
con_shock,3500,1018223.1228251845,681.1856818127787,False
con_shock,3520,981731.8808176443,634.3034151022993,False
con_shock,3540,1015295.1251870396,675.3500557185703,False
con_shock,3560,1042889.1689865488,701.7682405468307,False
