regime,horizon,seed,mase_ssrc,mase_static,mase_ridge,mase_ols,diff_ssrc_vs_static,diff_ssrc_vs_ridge,diff_ssrc_vs_ols
noise_0.1,1,127,0.43146725935364466,0.49310538582367186,0.6406349633674719,0.6517459677490617,-0.0616381264700272,-0.20916770401382728,-0.22027870839541702
noise_0.1,1,128,0.4255592391987974,0.4913844769133103,0.6406349633674719,0.6517459677490617,-0.06582523771451287,-0.21507572416867454,-0.22618672855026428
noise_0.1,1,129,0.4298803202316785,0.4907677916417143,0.6406349633674719,0.6517459677490617,-0.06088747141003581,-0.21075464313579345,-0.2218656475173832
noise_0.5,1,100,0.7111445804591716,0.7347012724582456,0.7411574306329591,0.7372322461111431,-0.023556691999073953,-0.03001285017378752,-0.026087665651971514
noise_0.5,1,101,0.7206519274370352,0.7239710765707544,0.7411574306329591,0.7372322461111431,-0.0033191491337192236,-0.020505503195923924,-0.01658031867410792
noise_0.5,1,102,0.6854429467185317,0.7320732149073308,0.7411574306329591,0.7372322461111431,-0.04663026818879912,-0.05571448391442746,-0.051789299392611454
noise_0.5,1,103,0.6776231741702403,0.714148214274138,0.7411574306329591,0.7372322461111431,-0.03652504010389768,-0.06353425646271882,-0.059609071940902814
noise_0.5,1,104,0.707300922771091,0.7267523551485289,0.7411574306329591,0.7372322461111431,-0.01945143237743785,-0.03385650786186811,-0.029931323340052107
noise_0.5,1,105,0.7085737780104789,0.7299375833396583,0.7411574306329591,0.7372322461111431,-0.021363805329179364,-0.0325836526224802,-0.02865846810066419
noise_0.5,1,106,0.6765952039592941,0.726003623121104,0.7411574306329591,0.7372322461111431,-0.049408419161809936,-0.06456222667366507,-0.06063704215184906
noise_0.5,1,107,0.7179258545813297,0.7289192736269098,0.7411574306329591,0.7372322461111431,-0.010993419045580044,-0.0232315760516294,-0.019306391529813394
noise_0.5,1,108,0.7325128249180669,0.7302931551664699,0.7411574306329591,0.7372322461111431,0.002219669751597042,-0.008644605714892228,-0.004719421193076223
noise_0.5,1,109,0.7283676222057633,0.727222529903826,0.7411574306329591,0.7372322461111431,0.0011450923019373782,-0.012789808427195792,-0.008864623905379787
noise_0.5,1,110,0.7071103513340593,0.7098975500630911,0.7411574306329591,0.7372322461111431,-0.00278719872903177,-0.03404707929889983,-0.030121894777083824
noise_0.5,1,111,0.7049277909830155,0.7129553337440475,0.7411574306329591,0.7372322461111431,-0.008027542761032014,-0.036229639649943635,-0.03230445512812763
noise_0.5,1,112,0.6871680073505818,0.7025960317537817,0.7411574306329591,0.7372322461111431,-0.015428024403199903,-0.053989423282377325,-0.05006423876056132
noise_0.5,1,113,0.7224480924079438,0.6998915248336783,0.7411574306329591,0.7372322461111431,0.022556567574265496,-0.018709338225015304,-0.014784153703199299
noise_0.5,1,114,0.7256703858987662,0.7008489441302789,0.7411574306329591,0.7372322461111431,0.02482144176848733,-0.015487044734192934,-0.011561860212376929
noise_0.5,1,115,0.6931763732244052,0.7366127817060739,0.7411574306329591,0.7372322461111431,-0.04343640848166874,-0.04798105740855396,-0.04405587288673796
noise_0.5,1,116,0.7154620797378229,0.7265268673064674,0.7411574306329591,0.7372322461111431,-0.011064787568644485,-0.025695350895136193,-0.021770166373320188
noise_0.5,1,117,0.7447774575071684,0.729623218613423,0.7411574306329591,0.7372322461111431,0.015154238893745342,0.003620026874209259,0.007545211396025264
noise_0.5,1,118,0.7170581550425063,0.7307960012947805,0.7411574306329591,0.7372322461111431,-0.013737846252274255,-0.024099275590452884,-0.02017409106863688
noise_0.5,1,119,0.7168677382973718,0.7345637213842094,0.7411574306329591,0.7372322461111431,-0.01769598308683762,-0.02428969233558731,-0.020364507813771304
noise_0.5,1,120,0.719832714439134,0.6933122462188485,0.7411574306329591,0.7372322461111431,0.02652046822028553,-0.021324716193825144,-0.01739953167200914
noise_0.5,1,121,0.741253744004189,0.7193286709868607,0.7411574306329591,0.7372322461111431,0.021925073017328267,9.631337122983918e-05,0.0040214978930458445
noise_0.5,1,122,0.6812450938825615,0.7229615170792223,0.7411574306329591,0.7372322461111431,-0.0417164231966608,-0.05991233675039764,-0.05598715222858164
noise_0.5,1,123,0.6928061831614386,0.7081417888148444,0.7411574306329591,0.7372322461111431,-0.015335605653405748,-0.04835124747152053,-0.044426062949704526
noise_0.5,1,124,0.7089451431272675,0.7181282860223736,0.7411574306329591,0.7372322461111431,-0.009183142895106022,-0.032212287505691606,-0.0282871029838756
noise_0.5,1,125,0.6483516639486394,0.7347161890055308,0.7411574306329591,0.7372322461111431,-0.0863645250568914,-0.09280576668431972,-0.08888058216250372
noise_0.5,1,126,0.671562347073466,0.7136250690091198,0.7411574306329591,0.7372322461111431,-0.04206272193565386,-0.06959508355949318,-0.06566989903767717
noise_0.5,1,127,0.7504735866001014,0.742540147021037,0.7411574306329591,0.7372322461111431,0.00793343957906445,0.009316155967142303,0.013241340488958309
noise_0.5,1,128,0.6940333160365898,0.7331130516011385,0.7411574306329591,0.7372322461111431,-0.03907973556454869,-0.04712411459636934,-0.04319893007455333
noise_0.5,1,129,0.7110255720796484,0.7064302175607805,0.7411574306329591,0.7372322461111431,0.0045953545188679445,-0.030131858553310686,-0.02620667403149468
shock_15sigma,1,100,0.27298161328765247,0.005792470300140841,0.36077267784413836,0.3607084074461265,0.2671891429875116,-0.08779106455648589,-0.08772679415847401
shock_15sigma,1,101,0.4787543735790747,0.41103412671393685,0.36077267784413836,0.3607084074461265,0.06772024686513783,0.11798169573493633,0.11804596613294821
shock_15sigma,1,102,0.044456320220470115,0.0018201698326717616,0.36077267784413836,0.3607084074461265,0.042636150387798354,-0.3163163576236682,-0.31625208722565634
shock_15sigma,1,103,0.024757505772916053,0.07630778579443437,0.36077267784413836,0.3607084074461265,-0.05155028002151832,-0.3360151720712223,-0.3359509016732104
shock_15sigma,1,104,0.060081507800934644,0.459940352098666,0.36077267784413836,0.3607084074461265,-0.3998588442977314,-0.3006911700432037,-0.30062689964519185
shock_15sigma,1,105,0.039615709529922,0.09341251283719322,0.36077267784413836,0.3607084074461265,-0.05379680330727122,-0.32115696831421636,-0.3210926979162045
shock_15sigma,1,106,0.006324052495711767,0.1368258516435046,0.36077267784413836,0.3607084074461265,-0.13050179914779284,-0.3544486253484266,-0.3543843549504147
shock_15sigma,1,107,0.1763266316922296,0.05792596985298663,0.36077267784413836,0.3607084074461265,0.11840066183924297,-0.18444604615190877,-0.1843817757538969
shock_15sigma,1,108,0.3680182119839014,0.14511371175193932,0.36077267784413836,0.3607084074461265,0.22290450023196207,0.007245534139763032,0.007309804537774911
shock_15sigma,1,109,0.16869801465367107,0.13605272898358906,0.36077267784413836,0.3607084074461265,0.032645285670082014,-0.1920746631904673,-0.1920103927924554
shock_15sigma,1,110,0.18834276568581446,0.051839612034507036,0.36077267784413836,0.3607084074461265,0.1365031536513074,-0.1724299121583239,-0.17236564176031202
shock_15sigma,1,111,0.07334661858752028,0.3221346790907647,0.36077267784413836,0.3607084074461265,-0.24878806050324442,-0.28742605925661807,-0.2873617888586062
shock_15sigma,1,112,0.29291142286987193,0.011880983768506883,0.36077267784413836,0.3607084074461265,0.28103043910136505,-0.06786125497426643,-0.06779698457625455
shock_15sigma,1,113,0.06249026835834711,0.05590147629859745,0.36077267784413836,0.3607084074461265,0.00658879205974966,-0.29828240948579127,-0.2982181390877794
shock_15sigma,1,114,0.07132381932385222,0.37061199686930324,0.36077267784413836,0.3607084074461265,-0.299288177545451,-0.2894488585202861,-0.28938458812227424
shock_15sigma,1,115,0.03237877771353249,0.02477138427331336,0.36077267784413836,0.3607084074461265,0.007607393440219129,-0.3283939001306059,-0.328329629732594
shock_15sigma,1,116,0.09586913208727424,0.44961300129835113,0.36077267784413836,0.3607084074461265,-0.3537438692110769,-0.26490354575686414,-0.2648392753588522
shock_15sigma,1,117,0.034106716387975154,0.06650045532325272,0.36077267784413836,0.3607084074461265,-0.03239373893527756,-0.3266659614561632,-0.32660169105815134
