ubicacion,magnitud_sigma,signo,mode,mase_calma,mase_shock,delta_mase_shock_menos_calma,kappa_raw_mediana_calma,kappa_raw_mediana_shock,kappa_ratio_shock_sobre_calma,patron_shock_baja_kappa,n_ventanas_shock
20000,20,1,ridge,0.25120577717852943,0.26538880288777267,0.014183025709243235,1284756.3064965587,162870.57483759642,0.12677157061928201,True,25.0
20000,20,1,ssrc,0.08910591049987387,0.28586915416723163,0.19676324366735776,1284756.3064965587,162870.57483759642,0.12677157061928201,True,25.0
20000,30,-1,naive,0.8609216385777785,0.7058770814248468,-0.15504455715293164,1284756.3064965587,1080816.0756163325,0.8412615452059098,True,25.0
20000,30,-1,nnls,0.8706540910980196,0.7909422916707411,-0.07971179942727846,1284756.3064965587,1080816.0756163325,0.8412615452059098,True,25.0
20000,30,-1,ols,0.25221402494338263,0.20917405288567395,-0.04303997205770868,1284756.3064965587,1080816.0756163325,0.8412615452059098,True,25.0
20000,30,-1,ridge,0.25120577717852943,0.2382898716824422,-0.012915905496087232,1284756.3064965587,1080816.0756163325,0.8412615452059098,True,25.0
20000,30,-1,ssrc,0.08910591049987387,0.20335933305401593,0.11425342255414206,1284756.3064965587,1080816.0756163325,0.8412615452059098,True,25.0
20000,30,1,naive,0.8609216385777785,0.7052702217446901,-0.15565141683308836,1284756.3064965587,852007.9031434241,0.6631669358890251,True,25.0
20000,30,1,nnls,0.8706540910980196,0.6650321141242309,-0.2056219769737887,1284756.3064965587,852007.9031434241,0.6631669358890251,True,25.0
20000,30,1,ols,0.25221402494338263,0.1920863565585743,-0.06012766838480832,1284756.3064965587,852007.9031434241,0.6631669358890251,True,25.0
20000,30,1,ridge,0.25120577717852943,0.2293616361026737,-0.021844141075855722,1284756.3064965587,852007.9031434241,0.6631669358890251,True,25.0
20000,30,1,ssrc,0.08910591049987387,0.38514427091636855,0.2960383604164947,1284756.3064965587,852007.9031434241,0.6631669358890251,True,25.0
25000,5,-1,naive,0.8646586416548907,0.3684324724344952,-0.49622616922039553,1288478.5930285067,3031.3681391261007,0.0023526724894986544,True,25.0
25000,5,-1,nnls,0.8885911977136947,0.32437419463214945,-0.5642170030815452,1288478.5930285067,3031.3681391261007,0.0023526724894986544,True,25.0
25000,5,-1,ols,0.2529183981318853,0.2418021539689558,-0.011116244162929528,1288478.5930285067,3031.3681391261007,0.0023526724894986544,True,25.0
25000,5,-1,ridge,0.253000591085983,0.3232946383794602,0.07029404729347721,1288478.5930285067,3031.3681391261007,0.0023526724894986544,True,25.0
25000,5,-1,ssrc,0.08830968331024455,0.1226653468442555,0.03435566353401094,1288478.5930285067,3031.3681391261007,0.0023526724894986544,True,25.0
25000,5,1,naive,0.8646586416548907,0.3686108469755884,-0.4960477946793023,1288478.5930285067,2556.8431548014223,0.001984389316699229,True,25.0
25000,5,1,nnls,0.8885911977136947,0.36968869715315317,-0.5189025005605414,1288478.5930285067,2556.8431548014223,0.001984389316699229,True,25.0
25000,5,1,ols,0.2529183981318853,0.19825430819173123,-0.05466408994015409,1288478.5930285067,2556.8431548014223,0.001984389316699229,True,25.0
25000,5,1,ridge,0.253000591085983,0.2621221480766818,0.009121556990698831,1288478.5930285067,2556.8431548014223,0.001984389316699229,True,25.0
25000,5,1,ssrc,0.08830968331024455,0.1648763294289588,0.07656664611871425,1288478.5930285067,2556.8431548014223,0.001984389316699229,True,25.0
25000,10,-1,naive,0.8646586416548907,0.3393412815502258,-0.5253173601046649,1288478.5930285067,9422.994959011334,0.007313272420664001,True,25.0
25000,10,-1,nnls,0.8885911977136947,0.26582721125799985,-0.6227639864556949,1288478.5930285067,9422.994959011334,0.007313272420664001,True,25.0
25000,10,-1,ols,0.2529183981318853,0.17717011752731412,-0.0757482806045712,1288478.5930285067,9422.994959011334,0.007313272420664001,True,25.0
25000,10,-1,ridge,0.253000591085983,0.24178130949198487,-0.011219281593998126,1288478.5930285067,9422.994959011334,0.007313272420664001,True,25.0
25000,10,-1,ssrc,0.08830968331024455,0.13734223633496231,0.04903255302471776,1288478.5930285067,9422.994959011334,0.007313272420664001,True,25.0
25000,10,1,naive,0.8646586416548907,0.33949259371942586,-0.5251660479354648,1288478.5930285067,8534.259106797826,0.006623516411505497,True,25.0
25000,10,1,nnls,0.8885911977136947,0.47615276999718237,-0.4124384277165123,1288478.5930285067,8534.259106797826,0.006623516411505497,True,25.0
25000,10,1,ols,0.2529183981318853,0.16328239518185392,-0.08963600295003141,1288478.5930285067,8534.259106797826,0.006623516411505497,True,25.0
25000,10,1,ridge,0.253000591085983,0.16360556881163665,-0.08939502227434634,1288478.5930285067,8534.259106797826,0.006623516411505497,True,25.0
25000,10,1,ssrc,0.08830968331024455,0.1429639095102382,0.05465422619999366,1288478.5930285067,8534.259106797826,0.006623516411505497,True,25.0
25000,15,-1,naive,0.8646586416548907,0.31450793725551335,-0.5501507043993774,1288478.5930285067,42630.20166910278,0.033085688733797705,True,25.0
25000,15,-1,nnls,0.8885911977136947,0.31478297363408214,-0.5738082240796125,1288478.5930285067,42630.20166910278,0.033085688733797705,True,25.0
25000,15,-1,ols,0.2529183981318853,0.18012245808749333,-0.072795940044392,1288478.5930285067,42630.20166910278,0.033085688733797705,True,25.0
25000,15,-1,ridge,0.253000591085983,0.20124078610825633,-0.05175980497772667,1288478.5930285067,42630.20166910278,0.033085688733797705,True,25.0
25000,15,-1,ssrc,0.08830968331024455,0.14537446612330085,0.0570647828130563,1288478.5930285067,42630.20166910278,0.033085688733797705,True,25.0
25000,15,1,naive,0.8646586416548907,0.31463790916968176,-0.5500207324852089,1288478.5930285067,40028.11518581715,0.03106618565678534,True,25.0
25000,15,1,nnls,0.8885911977136947,0.4290189676076899,-0.45957223010600473,1288478.5930285067,40028.11518581715,0.03106618565678534,True,25.0
25000,15,1,ols,0.2529183981318853,0.12318709780945752,-0.1297313003224278,1288478.5930285067,40028.11518581715,0.03106618565678534,True,25.0
25000,15,1,ridge,0.253000591085983,0.13349959152420232,-0.11950099956178067,1288478.5930285067,40028.11518581715,0.03106618565678534,True,25.0
25000,15,1,ssrc,0.08830968331024455,0.21329628103582504,0.12498659772558049,1288478.5930285067,40028.11518581715,0.03106618565678534,True,25.0
25000,20,-1,naive,0.8646586416548907,0.2930614021731611,-0.5715972394817296,1288774.6881317,133894.25831668635,0.10389268159106153,True,25.0
25000,20,-1,nnls,0.8885911977136947,0.29332940252918294,-0.5952617951845117,1288774.6881317,133894.25831668635,0.10389268159106153,True,25.0
25000,20,-1,ols,0.2529183981318853,0.17403328290202735,-0.07888511522985797,1288774.6881317,133894.25831668635,0.10389268159106153,True,25.0
25000,20,-1,ridge,0.253000591085983,0.19408196529674035,-0.058918625789242646,1288774.6881317,133894.25831668635,0.10389268159106153,True,25.0
25000,20,-1,ssrc,0.08830968331024455,0.18764618818867945,0.0993365048784349,1288774.6881317,133894.25831668635,0.10389268159106153,True,25.0
25000,20,1,naive,0.8646586416548907,0.2931742495069736,-0.5714843921479171,1288774.6881317,127155.35726651826,0.0986637605762197,True,25.0
25000,20,1,nnls,0.8885911977136947,0.6016511963240819,-0.28694000138961273,1288774.6881317,127155.35726651826,0.0986637605762197,True,25.0
25000,20,1,ols,0.2529183981318853,0.12059546609581642,-0.1323229320360689,1288774.6881317,127155.35726651826,0.0986637605762197,True,25.0
25000,20,1,ridge,0.253000591085983,0.13682609248722305,-0.11617449859875995,1288774.6881317,127155.35726651826,0.0986637605762197,True,25.0
25000,20,1,ssrc,0.08830968331024455,0.26312576099662555,0.174816077686381,1288774.6881317,127155.35726651826,0.0986637605762197,True,25.0
25000,30,-1,naive,0.8646586416548907,0.25788997561027954,-0.6067686660446112,1288774.6881317,674150.8546008308,0.5230944251226164,True,25.0
25000,30,-1,nnls,0.8885911977136947,0.25073950900054226,-0.6378516887131525,1288774.6881317,674150.8546008308,0.5230944251226164,True,25.0
25000,30,-1,ols,0.2529183981318853,0.1437940035642756,-0.10912439456760972,1288774.6881317,674150.8546008308,0.5230944251226164,True,25.0
25000,30,-1,ridge,0.253000591085983,0.18409010419715183,-0.06891048688883117,1288774.6881317,674150.8546008308,0.5230944251226164,True,25.0
25000,30,-1,ssrc,0.08830968331024455,0.2330032900126907,0.14469360670244616,1288774.6881317,674150.8546008308,0.5230944251226164,True,25.0
25000,30,1,naive,0.8646586416548907,0.25797735779705255,-0.6066812838578381,1288774.6881317,649136.6385121978,0.5036851239321224,True,25.0
25000,30,1,nnls,0.8885911977136947,1.1868884704312925,0.29829727271759787,1288774.6881317,649136.6385121978,0.5036851239321224,True,25.0
25000,30,1,ols,0.2529183981318853,0.10961978813233943,-0.1432986099995459,1288774.6881317,649136.6385121978,0.5036851239321224,True,25.0
25000,30,1,ridge,0.253000591085983,0.1403391476702831,-0.11266144341569989,1288774.6881317,649136.6385121978,0.5036851239321224,True,25.0
25000,30,1,ssrc,0.08830968331024455,0.3776646188534861,0.28935493554324154,1288774.6881317,649136.6385121978,0.5036851239321224,True,25.0
